 ,Label,Area,X,Y,XM,YM,Major,Minor,Angle
25,05182021_4:a_00001,88,741.182,516.420,741.182,516.420,12.652,8.856,1.867
26,05182021_4:a_00001,132,748.614,554.735,748.614,554.735,16.338,10.287,75.129
27,05182021_4:a_00001,52,838.404,559.077,838.404,559.077,8.974,7.378,126.515
28,05182021_4:a_00001,24,662.375,583.000,662.375,583.000,8.154,3.748,141.324
29,05182021_4:a_00001,47,691.798,590.606,691.798,590.606,8.681,6.894,10.662
30,05182021_4:a_00001,61,427.057,592.025,427.057,592.025,10.554,7.359,1.732
31,05182021_4:a_00001,36,837.611,592.333,837.611,592.333,8.609,5.324,179.642
32,05182021_4:a_00001,115,622.935,620.526,622.935,620.526,19.198,7.627,113.047
33,05182021_4:a_00001,31,514.242,618.565,514.242,618.565,7.718,5.114,124.603
34,05182021_4:a_00001,31,407.565,627.758,407.565,627.758,7.199,5.482,107.348
35,05182021_4:a_00001,21,708.310,643.690,708.310,643.690,5.391,4.960,45.000
36,05182021_4:a_00001,20,819.550,646.500,819.550,646.500,5.622,4.530,0.000
37,05182021_4:a_00001,28,765.714,676.464,765.714,676.464,6.867,5.192,101.422
38,05182021_4:a_00001,39,557.577,677.551,557.577,677.551,8.331,5.960,117.789
39,05182021_4:a_00001,114,546.588,691.211,546.588,691.211,13.663,10.623,108.937
40,05182021_4:a_00001,22,511.909,689.455,511.909,689.455,5.673,4.937,13.283
41,05182021_4:a_00001,39,644.731,747.551,644.731,747.551,8.887,5.587,157.817
42,05182021_4:a_00001,56,576.446,755.161,576.446,755.161,9.133,7.807,83.112
43,05182021_4:a_00001,51,475.088,754.951,475.088,754.951,10.232,6.346,13.064
44,05182021_4:a_00001,53,666.538,803.726,666.538,803.726,9.752,6.920,76.683
45,05182021_4:a_00001,65,619.069,856.500,619.069,856.500,10.819,7.649,165.560
46,05182021_4:a_00001,45,560.989,905.589,560.989,905.589,8.640,6.632,167.489
47,05182021_4:a_00001,21,785.786,966.690,785.786,966.690,6.473,4.131,35.555
48,05182021_4:a_00001.tif,437,65.006,71.559,65.006,71.559,29.537,18.838,91.257
49,05182021_4:a_00001.tif,25,295.500,55.500,295.500,55.500,5.642,5.642,0.000
50,05182021_4:a_00001.tif,389,440.991,71.546,440.991,71.546,26.455,18.722,90.153
51,05182021_4:a_00001.tif,389,468.991,71.546,468.991,71.546,26.455,18.722,90.153
52,05182021_4:a_00001.tif,389,496.991,71.546,496.991,71.546,26.455,18.722,90.153
53,05182021_4:a_00001.tif,389,524.991,71.546,524.991,71.546,26.455,18.722,90.153
54,05182021_4:a_00001.tif,220,554.432,70.055,554.432,70.055,32.305,8.671,94.653
55,05182021_4:a_00001.tif,25,600.500,55.500,600.500,55.500,5.642,5.642,0.000
56,05182021_4:a_00001.tif,241,613.326,69.185,613.326,69.185,34.091,9.001,84.127
57,05182021_4:a_00001.tif,215,588.086,72.509,588.086,72.509,34.341,7.971,93.398
58,05182021_4:a_00001.tif,175,92.169,73.849,92.169,73.849,25.483,8.744,76.098
59,05182021_4:a_00001.tif,175,109.169,73.849,109.169,73.849,25.483,8.744,76.098
60,05182021_4:a_00001.tif,311,133.021,76.082,133.021,76.082,20.773,19.063,90.497
61,05182021_4:a_00001.tif,175,154.169,73.849,154.169,73.849,25.483,8.744,76.098
62,05182021_4:a_00001.tif,311,192.021,76.082,192.021,76.082,20.773,19.063,90.497
63,05182021_4:a_00001.tif,396,218.301,78.538,218.301,78.538,27.471,18.354,70.561
64,05182021_4:a_00001.tif,344,247.552,75.863,247.552,75.863,22.369,19.580,84.250
65,05182021_4:a_00001.tif,310,275.810,75.029,275.810,75.029,20.260,19.482,110.062
66,05182021_4:a_00001.tif,310,314.810,75.029,314.810,75.029,20.260,19.482,110.062
67,05182021_4:a_00001.tif,451,343.657,80.797,343.657,80.797,29.783,19.281,88.802
68,05182021_4:a_00001.tif,375,385.865,76.796,385.865,76.796,24.066,19.840,85.361
69,05182021_4:a_00001.tif,175,641.169,73.849,641.169,73.849,25.483,8.744,76.098
70,05182021_4:a_00001.tif,344,664.552,75.863,664.552,75.863,22.369,19.580,84.250
71,05182021_4:a_00001.tif,264,691.553,76.117,691.553,76.117,20.926,16.063,93.291
72,05182021_4:a_00001.tif,135,295.500,76.500,295.500,76.500,30.466,5.642,90.000
73,05182021_4:a_00001.tif,135,600.500,76.500,600.500,76.500,30.466,5.642,90.000
74,05182021_4:a_00001.tif,25,574.500,87.500,574.500,87.500,5.642,5.642,0.000
75,05182021_4:a_00001.tif,25,627.500,87.500,627.500,87.500,5.642,5.642,0.000
76,05182021_4:a_00001.tif,116,412.500,98.000,412.500,98.000,32.723,4.514,0.000
77,05182021_4:a_00002,21,724.881,2.167,724.881,2.167,5.445,4.911,28.632
78,05182021_4:a_00002,32,692.219,73.906,692.219,73.906,8.389,4.857,114.988
79,05182021_4:a_00002,23,603.500,100.500,603.500,100.500,5.934,4.935,134.999
80,05182021_4:a_00002,62,747.855,112.694,747.855,112.694,10.162,7.768,162.124
81,05182021_4:a_00002,42,830.500,184.571,830.500,184.571,10.599,5.045,144.670
82,05182021_4:a_00002,44,637.591,247.795,637.591,247.795,8.169,6.858,89.819
83,05182021_4:a_00002,31,817.694,255.113,817.694,255.113,7.523,5.246,89.337
84,05182021_4:a_00002,39,466.987,272.167,466.987,272.167,8.125,6.112,56.322
85,05182021_4:a_00002,40,543.375,293.125,543.375,293.125,8.808,5.782,145.550
86,05182021_4:a_00002,92,772.315,303.283,772.315,303.283,16.201,7.230,56.727
87,05182021_4:a_00002,36,603.722,313.111,603.722,313.111,8.598,5.331,160.403
88,05182021_4:a_00002,77,666.448,318.591,666.448,318.591,12.643,7.754,115.654
89,05182021_4:a_00002,26,727.962,314.538,727.962,314.538,6.755,4.900,28.882
90,05182021_4:a_00002,34,977.088,338.676,977.088,338.676,9.083,4.766,6.558
91,05182021_4:a_00002,31,681.081,356.048,681.081,356.048,7.299,5.407,42.682
92,05182021_4:a_00002,31,462.081,371.565,462.081,371.565,7.837,5.036,170.359
93,05182021_4:a_00002,38,618.026,413.026,618.026,413.026,8.350,5.794,140.720
94,05182021_4:a_00002,36,669.417,423.444,669.417,423.444,8.007,5.724,79.575
95,05182021_4:a_00002,33,404.015,423.409,404.015,423.409,7.336,5.727,124.070
96,05182021_4:a_00002,33,519.924,431.409,519.924,431.409,7.634,5.504,129.837
97,05182021_4:a_00002,40,421.625,442.025,421.625,442.025,8.415,6.053,120.514
98,05182021_4:a_00002,59,627.686,461.246,627.686,461.246,9.339,8.044,90.529
99,05182021_4:a_00002,52,833.596,469.712,833.596,469.712,9.312,7.110,109.865
100,05182021_4:a_00002,115,878.161,483.117,878.161,483.117,13.827,10.589,135.228
101,05182021_4:a_00002,88,741.398,516.670,741.398,516.670,12.710,8.816,160.065
102,05182021_4:a_00002,133,749.041,554.620,749.041,554.620,17.024,9.947,39.678
103,05182021_4:a_00002,55,838.445,559.227,838.445,559.227,9.466,7.398,81.160
104,05182021_4:a_00002,24,662.333,582.625,662.333,582.625,8.140,3.754,116.282
105,05182021_4:a_00002,43,692.012,590.802,692.012,590.802,8.540,6.411,159.532
106,05182021_4:a_00002,62,427.387,592.000,427.387,592.000,10.199,7.740,156.329
107,05182021_4:a_00002,34,837.412,592.765,837.412,592.765,8.144,5.315,152.881
108,05182021_4:a_00002,115,623.230,620.413,623.230,620.413,19.260,7.602,94.763
109,05182021_4:a_00002,31,514.855,618.758,514.855,618.758,7.177,5.500,86.225
110,05182021_4:a_00002,34,408.000,627.824,408.000,627.824,7.363,5.879,48.278
111,05182021_4:a_00002,22,708.545,643.955,708.545,643.955,5.434,5.154,19.866
112,05182021_4:a_00002,20,819.950,646.700,819.950,646.700,5.428,4.692,160.225
113,05182021_4:a_00002,39,558.115,677.679,558.115,677.679,8.017,6.194,59.508
114,05182021_4:a_00002,27,766.278,676.796,766.278,676.796,6.757,5.087,37.649
115,05182021_4:a_00002,113,546.765,691.243,546.765,691.243,13.431,10.712,109.267
116,05182021_4:a_00002,23,512.239,689.717,512.239,689.717,5.580,5.248,93.170
117,05182021_4:a_00002,40,645.150,747.800,645.150,747.800,8.330,6.114,133.203
118,05182021_4:a_00002,48,475.229,754.938,475.229,754.938,10.530,5.804,155.523
119,05182021_4:a_00002,54,576.852,755.185,576.852,755.185,9.393,7.320,37.834
120,05182021_4:a_00002,50,666.760,804.100,666.760,804.100,9.784,6.507,23.865
121,05182021_4:a_00002,67,618.784,856.545,618.784,856.545,11.105,7.682,140.684
122,05182021_4:a_00002,45,560.744,905.278,560.744,905.278,8.628,6.641,136.428
123,05182021_4:a_00002,21,785.357,966.929,785.357,966.929,6.896,3.877,161.565
124,05182021_4:a_00003,22,725.091,2.045,725.091,2.045,6.130,4.570,12.486
125,05182021_4:a_00003,21,643.643,60.643,643.643,60.643,6.118,4.370,45.000
126,05182021_4:a_00003,34,692.500,73.824,692.500,73.824,8.236,5.256,77.218
127,05182021_4:a_00003,24,603.458,100.375,603.458,100.375,6.329,4.829,96.314
128,05182021_4:a_00003,63,747.484,112.500,747.484,112.500,10.227,7.844,137.945
129,05182021_4:a_00003,43,830.407,184.547,830.407,184.547,10.731,5.102,118.601
130,05182021_4:a_00003,42,637.786,247.905,637.786,247.905,8.289,6.452,38.709
131,05182021_4:a_00003,28,817.893,255.000,817.893,255.000,7.098,5.023,41.404
132,05182021_4:a_00003,37,467.365,272.203,467.365,272.203,8.179,5.760,4.572
133,05182021_4:a_00003,37,543.986,293.149,543.986,293.149,7.771,6.062,107.339
134,05182021_4:a_00003,91,772.808,303.478,772.808,303.478,16.420,7.056,27.524
135,05182021_4:a_00003,39,604.038,313.141,604.038,313.141,8.293,5.988,137.257
136,05182021_4:a_00003,75,666.873,318.393,666.873,318.393,12.388,7.708,79.217
137,05182021_4:a_00003,28,728.214,314.750,728.214,314.750,7.524,4.738,173.482
138,05182021_4:a_00003,34,977.147,339.000,977.147,339.000,9.263,4.673,156.833
139,05182021_4:a_00003,29,681.500,356.362,681.500,356.362,7.276,5.074,0.000
140,05182021_4:a_00003,34,462.500,372.000,462.500,372.000,7.983,5.423,140.169
141,05182021_4:a_00003,39,618.423,412.987,618.423,412.987,8.035,6.180,91.213
142,05182021_4:a_00003,32,404.844,423.594,404.844,423.594,7.182,5.673,73.316
143,05182021_4:a_00003,37,670.068,423.500,670.068,423.500,8.056,5.848,32.718
144,05182021_4:a_00003,31,520.468,431.565,520.468,431.565,7.154,5.518,84.554
145,05182021_4:a_00003,41,422.183,442.549,422.183,442.549,8.184,6.379,61.362
146,05182021_4:a_00003,62,628.306,461.516,628.306,461.516,10.052,7.854,37.581
147,05182021_4:a_00003,53,834.047,470.198,834.047,470.198,9.054,7.454,80.309
148,05182021_4:a_00003,111,878.482,483.248,878.482,483.248,12.820,11.024,107.028
149,05182021_4:a_00003,85,741.524,516.935,741.524,516.935,12.014,9.008,132.504
150,05182021_4:a_00003,131,749.355,554.828,749.355,554.828,17.157,9.722,11.171
151,05182021_4:a_00003,53,838.368,559.387,838.368,559.387,9.571,7.051,26.314
152,05182021_4:a_00003,24,662.458,582.750,662.458,582.750,7.704,3.967,82.937
153,05182021_4:a_00003,46,691.674,590.870,691.674,590.870,8.446,6.934,140.605
154,05182021_4:a_00003,63,427.341,592.087,427.341,592.087,10.648,7.533,132.902
155,05182021_4:a_00003,32,837.312,592.812,837.312,592.812,7.534,5.408,121.662
156,05182021_4:a_00003,113,623.261,620.465,623.261,620.465,19.186,7.499,73.010
157,05182021_4:a_00003,31,514.790,618.694,514.790,618.694,7.294,5.411,23.303
158,05182021_4:a_00003,33,407.955,627.924,407.955,627.924,7.648,5.494,176.551
159,05182021_4:a_00003,20,708.450,643.900,708.450,643.900,5.225,4.874,135.895
160,05182021_4:a_00003,20,827.750,670.250,827.750,670.250,5.142,4.953,135.000
161,05182021_4:a_00003,28,766.214,676.750,766.214,676.750,7.524,4.738,173.482
162,05182021_4:a_00003,38,557.737,677.789,557.737,677.789,8.605,5.623,13.444
163,05182021_4:a_00003,90,544.889,691.811,544.889,691.811,14.595,7.852,108.883
164,05182021_4:a_00003,23,552.022,688.587,552.022,688.587,9.792,2.991,117.711
165,05182021_4:a_00003,24,512.167,689.750,512.167,689.750,5.910,5.171,175.571
166,05182021_4:a_00003,36,645.333,748.000,645.333,748.000,8.317,5.511,90.000
167,05182021_4:a_00003,47,475.564,754.989,475.564,754.989,9.895,6.048,127.144
168,05182021_4:a_00003,55,576.955,755.373,576.955,755.373,9.473,7.392,176.344
169,05182021_4:a_00003,54,667.111,804.296,667.111,804.296,10.588,6.494,176.191
170,05182021_4:a_00003,71,619.092,856.697,619.092,856.697,11.299,8.000,113.434
171,05182021_4:a_00003,47,561.245,905.394,561.245,905.394,8.367,7.152,113.851
172,05182021_4:a_00003,23,785.630,967.065,785.630,967.065,7.106,4.121,136.672
173,05182021_4:a_00004,23,725.891,2.065,725.891,2.065,6.634,4.414,173.839
174,05182021_4:a_00004,33,692.985,73.924,692.985,73.924,8.457,4.969,29.806
175,05182021_4:a_00004,20,469.250,99.250,469.250,99.250,5.142,4.953,45.003
176,05182021_4:a_00004,24,604.167,100.583,604.167,100.583,6.685,4.571,39.220
177,05182021_4:a_00004,64,748.016,112.641,748.016,112.641,10.224,7.970,89.129
178,05182021_4:a_00004,45,830.522,184.722,830.522,184.722,10.558,5.427,95.060
179,05182021_4:a_00004,43,638.081,248.198,638.081,248.198,8.404,6.514,17.819
180,05182021_4:a_00004,26,818.500,255.115,818.500,255.115,7.557,4.381,2.072E-14
181,05182021_4:a_00004,39,467.346,272.397,467.346,272.397,8.634,5.751,154.262
182,05182021_4:a_00004,40,543.850,293.425,543.850,293.425,8.313,6.126,71.386
183,05182021_4:a_00004,95,772.658,303.637,772.658,303.637,16.574,7.298,4.701
184,05182021_4:a_00004,37,604.095,313.014,604.095,313.014,7.899,5.964,100.603
185,05182021_4:a_00004,29,728.190,314.845,728.190,314.845,7.350,5.024,136.929
186,05182021_4:a_00004,75,667.020,318.220,667.020,318.220,12.774,7.475,47.085
187,05182021_4:a_00004,32,976.406,338.688,976.406,338.688,9.176,4.440,133.247
188,05182021_4:a_00004,28,681.393,356.500,681.393,356.500,7.542,4.727,151.850
189,05182021_4:a_00004,32,462.531,371.906,462.531,371.906,7.633,5.338,99.916
190,05182021_4:a_00004,37,618.581,413.014,618.581,413.014,8.400,5.608,36.596
191,05182021_4:a_00004,32,404.781,423.562,404.781,423.562,8.036,5.070,18.056
192,05182021_4:a_00004,36,670.000,423.667,670.000,423.667,8.317,5.511,0.000
193,05182021_4:a_00004,31,520.500,431.500,520.500,431.500,7.483,5.275,19.645
194,05182021_4:a_00004,41,422.085,442.500,422.085,442.500,8.809,5.926,15.745
195,05182021_4:a_00004,61,628.434,461.582,628.434,461.582,10.112,7.681,6.297
196,05182021_4:a_00004,55,834.300,470.391,834.300,470.391,9.437,7.421,28.417
197,05182021_4:a_00004,110,878.836,483.491,878.836,483.491,12.954,10.812,53.964
198,05182021_4:a_00004,89,741.927,516.725,741.927,516.725,11.801,9.602,102.356
199,05182021_4:a_00004,130,749.785,554.931,749.785,554.931,17.262,9.589,170.062
200,05182021_4:a_00004,55,838.736,559.627,838.736,559.627,10.120,6.920,178.703
201,05182021_4:a_00004,22,663.273,582.318,663.273,582.318,7.739,3.619,23.420
202,05182021_4:a_00004,64,427.797,592.406,427.797,592.406,9.883,8.245,86.166
203,05182021_4:a_00004,49,692.153,591.031,692.153,591.031,8.648,7.214,106.619
204,05182021_4:a_00004,33,837.742,592.712,837.742,592.712,7.664,5.482,61.035
205,05182021_4:a_00004,113,623.819,620.668,623.819,620.668,19.223,7.485,45.195
206,05182021_4:a_00004,33,515.288,618.833,515.288,618.833,7.515,5.591,166.445
207,05182021_4:a_00004,33,408.409,627.924,408.409,627.924,7.634,5.504,140.163
208,05182021_4:a_00004,21,708.833,644.357,708.833,644.357,5.538,4.828,129.608
209,05182021_4:a_00004,38,557.868,677.763,557.868,677.763,8.636,5.603,153.863
210,05182021_4:a_00004,29,766.638,676.845,766.638,676.845,7.196,5.132,141.494
211,05182021_4:a_00004,93,545.070,691.704,545.070,691.704,14.861,7.968,109.723
212,05182021_4:a_00004,23,552.239,688.848,552.239,688.848,9.752,3.003,117.547
213,05182021_4:a_00004,25,512.140,689.700,512.140,689.700,5.952,5.348,139.314
214,05182021_4:a_00004,38,645.395,747.974,645.395,747.974,8.196,5.903,51.288
215,05182021_4:a_00004,46,475.848,755.087,475.848,755.087,9.788,5.983,93.701
216,05182021_4:a_00004,54,576.981,755.296,576.981,755.296,9.876,6.962,150.203
217,05182021_4:a_00004,53,666.821,804.311,666.821,804.311,10.648,6.338,144.917
218,05182021_4:a_00004,69,619.123,856.384,619.123,856.384,10.975,8.005,71.259
219,05182021_4:a_00004,46,560.957,905.217,560.957,905.217,8.240,7.108,57.240
220,05182021_4:a_00004,23,785.717,967.109,785.717,967.109,6.015,4.869,80.444
221,05182021_4:a_00005,22,726.045,2.091,726.045,2.091,6.250,4.482,154.868
222,05182021_4:a_00005,29,693.259,74.190,693.259,74.190,8.206,4.500,177.545
223,05182021_4:a_00005,21,604.310,100.595,604.310,100.595,5.623,4.755,168.690
224,05182021_4:a_00005,63,748.087,112.405,748.087,112.405,10.092,7.948,46.096
225,05182021_4:a_00005,45,830.767,184.633,830.767,184.633,11.022,5.198,53.827
226,05182021_4:a_00005,43,637.872,248.058,637.872,248.058,8.424,6.500,157.817
227,05182021_4:a_00005,28,818.714,255.429,818.714,255.429,7.334,4.861,158.973
228,05182021_4:a_00005,38,467.763,272.421,467.763,272.421,8.619,5.613,132.032
229,05182021_4:a_00005,40,544.250,293.625,544.250,293.625,8.493,5.997,21.729
230,05182021_4:a_00005,94,772.883,303.723,772.883,303.723,16.276,7.354,169.044
231,05182021_4:a_00005,37,604.419,313.203,604.419,313.203,8.106,5.812,49.119
232,05182021_4:a_00005,27,728.500,315.130,728.500,315.130,6.650,5.169,90.000
233,05182021_4:a_00005,73,667.842,318.253,667.842,318.253,12.913,7.198,18.162
234,05182021_4:a_00005,35,976.614,338.700,976.614,338.700,9.259,4.813,102.258
235,05182021_4:a_00005,29,681.672,356.603,681.672,356.603,7.234,5.104,115.951
236,05182021_4:a_00005,32,463.125,372.125,463.125,372.125,7.206,5.654,45.001
237,05182021_4:a_00005,40,619.000,413.200,619.000,413.200,8.146,6.252,5.849E-14
238,05182021_4:a_00005,40,670.375,423.675,670.375,423.675,8.566,5.946,151.066
239,05182021_4:a_00005,32,405.000,423.500,405.000,423.500,8.006,5.089,167.047
240,05182021_4:a_00005,29,520.810,431.776,520.810,431.776,7.380,5.004,160.866
241,05182021_4:a_00005,40,422.250,442.825,422.250,442.825,9.087,5.605,166.118
242,05182021_4:a_00005,63,628.754,461.865,628.754,461.865,10.462,7.667,156.618
243,05182021_4:a_00005,56,834.482,470.536,834.482,470.536,9.640,7.396,7.903
244,05182021_4:a_00005,109,878.858,483.794,878.858,483.794,13.052,10.633,34.916
245,05182021_4:a_00005,90,741.944,516.711,741.944,516.711,12.051,9.509,55.230
246,05182021_4:a_00005,131,749.813,554.973,749.813,554.973,17.214,9.689,150.133
247,05182021_4:a_00005,54,838.611,559.685,838.611,559.685,9.770,7.037,157.425
248,05182021_4:a_00005,24,663.208,582.792,663.208,582.792,8.749,3.493,166.697
249,05182021_4:a_00005,46,692.022,590.826,692.022,590.826,8.350,7.014,31.906
250,05182021_4:a_00005,62,427.742,592.242,427.742,592.242,9.968,7.919,39.604
251,05182021_4:a_00005,34,837.559,592.706,837.559,592.706,8.277,5.230,18.207
252,05182021_4:a_00005,113,623.863,620.553,623.863,620.553,19.821,7.259,23.735
253,05182021_4:a_00005,33,515.076,618.591,515.076,618.591,7.634,5.504,129.837
254,05182021_4:a_00005,34,408.324,628.000,408.324,628.000,7.747,5.588,106.204
255,05182021_4:a_00005,22,708.500,644.318,708.500,644.318,5.740,4.880,171.276
256,05182021_4:a_00005,20,820.000,646.800,820.000,646.800,5.076,5.017,0.000
257,05182021_4:a_00005,39,557.962,677.654,557.962,677.654,8.696,5.710,123.914
258,05182021_4:a_00005,28,766.464,676.750,766.464,676.750,6.980,5.108,94.583
259,05182021_4:a_00005,88,544.818,691.443,544.818,691.443,14.236,7.871,109.637
260,05182021_4:a_00005,22,551.909,688.318,551.909,688.318,9.097,3.079,119.180
261,05182021_4:a_00005,23,512.500,689.674,512.500,689.674,5.433,5.390,0.000
262,05182021_4:a_00005,37,645.230,748.230,645.230,748.230,8.441,5.581,178.075
263,05182021_4:a_00005,53,577.425,755.443,577.425,755.443,9.109,7.408,132.991
264,05182021_4:a_00005,47,476.032,755.160,476.032,755.160,9.696,6.172,34.168
265,05182021_4:a_00005,51,667.167,804.500,667.167,804.500,10.054,6.459,114.843
266,05182021_4:a_00005,67,619.321,856.769,619.321,856.769,11.186,7.626,23.119
267,05182021_4:a_00005,45,561.522,905.322,561.522,905.322,8.408,6.814,3.900
268,05182021_4:a_00005,23,786.022,967.239,786.022,967.239,6.488,4.513,29.022
269,05182021_4:a_00006,22,726.591,2.273,726.591,2.273,5.469,5.122,123.690
270,05182021_4:a_00006,20,644.550,61.250,644.550,61.250,5.713,4.457,137.080
271,05182021_4:a_00006,30,693.700,74.500,693.700,74.500,7.949,4.805,154.103
272,05182021_4:a_00006,62,748.565,112.484,748.565,112.484,10.321,7.649,16.362
273,05182021_4:a_00006,44,831.364,185.045,831.364,185.045,11.644,4.811,17.674
274,05182021_4:a_00006,44,637.773,248.159,637.773,248.159,8.434,6.643,130.100
275,05182021_4:a_00006,28,818.536,255.571,818.536,255.571,6.663,5.351,126.148
276,05182021_4:a_00006,36,467.556,272.250,467.556,272.250,8.130,5.638,89.646
277,05182021_4:a_00006,37,543.986,293.635,543.986,293.635,8.296,5.679,165.358
278,05182021_4:a_00006,95,772.426,303.721,772.426,303.721,16.436,7.359,150.797
279,05182021_4:a_00006,37,604.554,313.068,604.554,313.068,8.249,5.711,10.268
280,05182021_4:a_00006,27,728.611,315.241,728.611,315.241,7.167,4.797,44.159
281,05182021_4:a_00006,74,667.784,318.378,667.784,318.378,12.944,7.279,177.164
282,05182021_4:a_00006,35,976.871,338.557,976.871,338.557,9.278,4.803,64.412
283,05182021_4:a_00006,28,681.500,356.786,681.500,356.786,7.010,5.085,65.447
284,05182021_4:a_00006,32,463.000,372.000,463.000,372.000,7.676,5.308,0.000
285,05182021_4:a_00006,39,619.321,413.269,619.321,413.269,8.742,5.680,151.346
286,05182021_4:a_00006,32,405.438,423.562,405.438,423.562,8.006,5.089,135.000
287,05182021_4:a_00006,39,670.551,423.962,670.551,423.962,8.199,6.056,117.240
288,05182021_4:a_00006,33,520.955,431.894,520.955,431.894,7.435,5.651,134.032
289,05182021_4:a_00006,40,422.350,442.650,422.350,442.650,8.700,5.854,135.000
290,05182021_4:a_00006,58,628.741,461.707,628.741,461.707,9.805,7.531,130.550
291,05182021_4:a_00006,56,834.304,470.464,834.304,470.464,10.566,6.748,171.927
292,05182021_4:a_00006,114,879.184,484.061,879.184,484.061,13.935,10.416,0.898
293,05182021_4:a_00006,87,742.500,516.914,742.500,516.914,11.874,9.329,16.747
294,05182021_4:a_00006,134,750.291,555.448,750.291,555.448,16.684,10.226,134.146
295,05182021_4:a_00006,54,839.148,559.537,839.148,559.537,9.027,7.616,128.748
296,05182021_4:a_00006,26,663.615,582.923,663.615,582.923,8.723,3.795,143.316
297,05182021_4:a_00006,45,692.700,590.811,692.700,590.811,8.629,6.640,178.001
298,05182021_4:a_00006,62,428.177,592.226,428.177,592.226,10.565,7.472,179.354
299,05182021_4:a_00006,34,838.118,592.912,838.118,592.912,7.858,5.509,165.340
300,05182021_4:a_00006,33,515.742,618.924,515.742,618.924,7.565,5.554,78.168
301,05182021_4:a_00006,114,624.395,620.904,624.395,620.904,20.138,7.208,179.458
302,05182021_4:a_00006,32,408.938,627.844,408.938,627.844,7.433,5.481,49.048
303,05182021_4:a_00006,23,708.935,644.674,708.935,644.674,5.800,5.049,163.889
304,05182021_4:a_00006,20,827.900,670.450,827.900,670.450,5.225,4.874,134.105
305,05182021_4:a_00006,40,558.075,677.750,558.075,677.750,8.264,6.163,81.380
306,05182021_4:a_00006,27,766.833,677.167,766.833,677.167,7.071,4.862,45.000
307,05182021_4:a_00006,42,543.714,686.524,543.714,686.524,9.069,5.896,58.092
308,05182021_4:a_00006,71,547.613,693.711,547.613,693.711,11.194,8.076,36.929
309,05182021_4:a_00006,22,512.727,689.591,512.727,689.591,5.469,5.122,33.690
310,05182021_4:a_00006,36,645.278,748.389,645.278,748.389,8.034,5.706,149.486
311,05182021_4:a_00006,55,577.409,755.427,577.409,755.427,8.942,7.832,80.105
312,05182021_4:a_00006,47,476.032,755.223,476.032,755.223,10.406,5.750,173.438
313,05182021_4:a_00006,52,666.750,804.423,666.750,804.423,9.862,6.713,77.141
314,05182021_4:a_00006,67,619.410,856.649,619.410,856.649,11.500,7.418,168.516
315,05182021_4:a_00006,45,561.700,905.278,561.700,905.278,8.650,6.623,168.809
316,05182021_4:a_00006,21,786.071,967.262,786.071,967.262,6.190,4.320,164.777
317,05182021_4:a_00007,22,726.409,2.409,726.409,2.409,5.554,5.043,134.999
318,05182021_4:a_00007,21,644.595,60.929,644.595,60.929,5.937,4.503,65.157
319,05182021_4:a_00007,33,693.439,74.561,693.439,74.561,8.284,5.072,122.860
320,05182021_4:a_00007,23,604.543,100.761,604.543,100.761,5.939,4.931,99.745
321,05182021_4:a_00007,62,748.710,112.468,748.710,112.468,10.737,7.352,176.740
