 ,Label,Area,X,Y,XM,YM,Major,Minor,Angle
231,05182021_2:a_00006,39,458.064,403.859,458.064,403.859,8.171,6.077,46.980
232,05182021_2:a_00006,79,561.297,412.614,561.297,412.614,11.170,9.005,73.676
233,05182021_2:a_00006,132,807.402,455.470,807.402,455.470,15.147,11.095,166.630
234,05182021_2:a_00006,24,250.833,451.375,250.833,451.375,6.111,5.001,19.605
235,05182021_2:a_00006,28,232.571,495.393,232.571,495.393,7.372,4.836,67.226
236,05182021_2:a_00006,30,356.800,633.133,356.800,633.133,7.354,5.194,39.854
237,05182021_2:a_00006,24,815.250,645.333,815.250,645.333,9.265,3.298,78.292
238,05182021_2:a_00006,25,679.500,659.980,679.500,659.980,5.842,5.448,73.670
239,05182021_2:a_00006,30,267.333,661.400,267.333,661.400,7.115,5.369,156.774
240,05182021_2:a_00006,25,471.700,680.260,471.700,680.260,6.122,5.200,83.868
241,05182021_2:a_00006,56,391.554,683.589,391.554,683.589,9.631,7.403,121.721
242,05182021_2:a_00006,23,522.239,689.717,522.239,689.717,5.580,5.248,93.170
243,05182021_2:a_00006,26,732.654,692.577,732.654,692.577,9.454,3.502,78.321
244,05182021_2:a_00006,32,590.500,695.000,590.500,695.000,7.284,5.594,39.848
245,05182021_2:a_00006,26,668.192,699.538,668.192,699.538,9.494,3.487,79.254
246,05182021_2:a_00006,53,437.255,706.745,437.255,706.745,9.036,7.468,37.171
247,05182021_2:a_00006,52,538.212,727.385,538.212,727.385,9.210,7.189,58.709
248,05182021_2:a_00006,28,429.679,837.357,429.679,837.357,6.810,5.235,10.521
249,05182021_2:a_00006,24,604.750,876.167,604.750,876.167,5.910,5.171,94.429
250,05182021_2:a_00006,22,861.409,916.455,861.409,916.455,6.006,4.664,49.417
251,05182021_2:a_00006,23,636.326,929.065,636.326,929.065,5.800,5.049,106.111
252,05182021_2:a_00006,37,587.095,937.878,587.095,937.878,8.132,5.793,55.207
253,05182021_2:a_00007,29,648.741,89.879,648.741,89.879,7.727,4.778,51.310
254,05182021_2:a_00007,44,453.273,99.841,453.273,99.841,7.999,7.004,62.239
255,05182021_2:a_00007,20,598.300,174.600,598.300,174.600,5.392,4.723,26.565
256,05182021_2:a_00007,27,436.352,223.093,436.352,223.093,6.930,4.961,54.234
257,05182021_2:a_00007,31,805.048,227.500,805.048,227.500,7.021,5.622,111.179
258,05182021_2:a_00007,36,739.250,265.333,739.250,265.333,8.612,5.322,75.325
259,05182021_2:a_00007,31,595.565,281.048,595.565,281.048,8.085,4.882,75.381
260,05182021_2:a_00007,38,446.711,309.553,446.711,309.553,8.601,5.625,69.569
261,05182021_2:a_00007,59,708.025,334.042,708.025,334.042,12.994,5.781,59.686
262,05182021_2:a_00007,50,799.500,359.680,799.500,359.680,8.374,7.603,2.812
263,05182021_2:a_00007,22,390.773,363.000,390.773,363.000,5.741,4.879,90.000
264,05182021_2:a_00007,21,223.929,370.881,223.929,370.881,6.279,4.258,97.202
265,05182021_2:a_00007,57,634.763,378.728,634.763,378.728,9.107,7.969,150.593
266,05182021_2:a_00007,59,533.669,384.686,533.669,384.686,11.471,6.549,63.157
267,05182021_2:a_00007,38,677.579,396.895,677.579,396.895,8.200,5.900,53.831
268,05182021_2:a_00007,39,458.090,404.218,458.090,404.218,7.904,6.282,2.496
269,05182021_2:a_00007,83,561.295,412.873,561.295,412.873,11.228,9.412,63.866
270,05182021_2:a_00007,135,807.448,455.433,807.448,455.433,15.239,11.279,166.102
271,05182021_2:a_00007,25,250.540,451.740,250.540,451.740,6.416,4.962,117.031
272,05182021_2:a_00007,26,232.577,495.385,232.577,495.385,6.986,4.739,58.878
273,05182021_2:a_00007,20,928.500,595.050,928.500,595.050,5.379,4.734,83.702
274,05182021_2:a_00007,29,356.983,633.741,356.983,633.741,6.946,5.316,138.013
275,05182021_2:a_00007,27,815.500,645.500,815.500,645.500,9.554,3.598,75.823
276,05182021_2:a_00007,28,267.429,661.571,267.429,661.571,7.232,4.929,85.615
277,05182021_2:a_00007,23,679.413,660.413,679.413,660.413,5.805,5.045,80.042
278,05182021_2:a_00007,53,391.594,684.142,391.594,684.142,10.409,6.483,92.932
279,05182021_2:a_00007,26,471.577,680.577,471.577,680.577,6.013,5.506,70.873
280,05182021_2:a_00007,25,522.460,690.020,522.460,690.020,5.724,5.561,38.164
281,05182021_2:a_00007,27,732.870,692.463,732.870,692.463,9.383,3.664,79.061
282,05182021_2:a_00007,33,590.561,695.076,590.561,695.076,7.235,5.807,157.563
283,05182021_2:a_00007,27,668.130,699.907,668.130,699.907,9.308,3.693,79.718
284,05182021_2:a_00007,52,437.308,706.981,437.308,706.981,8.534,7.758,176.288
285,05182021_2:a_00007,55,537.845,727.536,537.845,727.536,9.561,7.325,49.096
286,05182021_2:a_00007,30,429.467,837.767,429.467,837.767,7.355,5.193,105.290
287,05182021_2:a_00007,23,604.804,876.457,604.804,876.457,5.754,5.089,61.475
288,05182021_2:a_00007,23,861.283,916.500,861.283,916.500,6.271,4.670,40.721
289,05182021_2:a_00007,23,636.543,929.239,636.543,929.239,5.939,4.931,80.255
290,05182021_2:a_00007,36,587.028,938.278,587.028,938.278,8.055,5.690,40.332
291,05182021_2:a_00007,20,766.600,960.300,766.600,960.300,5.392,4.723,63.435
292,05182021_2:a_00008,28,648.893,90.000,648.893,90.000,7.098,5.023,41.404
293,05182021_2:a_00008,43,453.035,100.221,453.035,100.221,7.840,6.984,90.667
294,05182021_2:a_00008,28,436.429,223.429,436.429,223.429,6.950,5.130,15.411
295,05182021_2:a_00008,31,805.113,227.952,805.113,227.952,7.679,5.140,87.008
296,05182021_2:a_00008,36,739.167,265.583,739.167,265.583,8.447,5.426,64.408
297,05182021_2:a_00008,29,595.500,281.500,595.500,281.500,7.722,4.782,65.118
298,05182021_2:a_00008,39,447.064,309.603,447.064,309.603,8.858,5.606,56.300
299,05182021_2:a_00008,61,708.139,334.041,708.139,334.041,12.865,6.037,58.483
300,05182021_2:a_00008,45,799.567,360.278,799.567,360.278,8.624,6.643,105.794
301,05182021_2:a_00008,22,390.818,363.318,390.818,363.318,5.567,5.032,32.425
302,05182021_2:a_00008,22,224.000,371.000,224.000,371.000,6.572,4.262,77.443
303,05182021_2:a_00008,59,634.669,379.229,634.669,379.229,9.807,7.660,104.489
304,05182021_2:a_00008,63,533.849,384.802,533.849,384.802,11.452,7.004,45.423
305,05182021_2:a_00008,38,677.711,397.289,677.711,397.289,7.773,6.225,36.232
306,05182021_2:a_00008,38,458.237,404.711,458.237,404.711,8.222,5.885,105.375
307,05182021_2:a_00008,81,561.204,413.426,561.204,413.426,10.976,9.397,67.397
308,05182021_2:a_00008,136,807.434,455.588,807.434,455.588,15.037,11.516,166.249
309,05182021_2:a_00008,26,250.577,452.192,250.577,452.192,6.644,4.983,83.972
310,05182021_2:a_00008,24,232.625,495.458,232.625,495.458,6.235,4.901,35.291
311,05182021_2:a_00008,31,356.887,633.919,356.887,633.919,7.575,5.211,79.618
312,05182021_2:a_00008,22,815.227,646.000,815.227,646.000,8.512,3.291,77.718
313,05182021_2:a_00008,28,267.429,661.607,267.429,661.607,7.372,4.836,67.226
314,05182021_2:a_00008,23,679.326,660.500,679.326,660.500,5.433,5.390,90.000
315,05182021_2:a_00008,54,391.685,683.833,391.685,683.833,11.024,6.237,74.184
316,05182021_2:a_00008,22,471.591,680.727,471.591,680.727,5.469,5.122,56.310
317,05182021_2:a_00008,23,522.326,690.370,522.326,690.370,5.836,5.018,52.108
318,05182021_2:a_00008,26,732.885,692.615,732.885,692.615,9.128,3.627,76.921
319,05182021_2:a_00008,29,590.431,695.707,590.431,695.707,7.626,4.842,86.847
320,05182021_2:a_00008,27,668.093,699.907,668.093,699.907,8.867,3.877,75.150
321,05182021_2:a_00008,55,437.155,707.445,437.155,707.445,9.333,7.504,110.608
322,05182021_2:a_00008,55,537.991,727.864,537.991,727.864,8.867,7.898,9.502
