 ,Label,Area,X,Y,XM,YM,Major,Minor,Angle
1,05182021_7:a_00001,31,428.565,195.823,428.565,195.823,7.221,5.466,152.179
2,05182021_7:a_00001,28,559.964,217.929,559.964,217.929,6.614,5.390,124.149
3,05182021_7:a_00001,44,650.409,225.818,650.409,225.818,8.734,6.414,147.737
4,05182021_7:a_00001,31,707.339,259.984,707.339,259.984,7.495,5.266,166.881
5,05182021_7:a_00001,55,490.027,396.664,490.027,396.664,9.693,7.225,37.280
6,05182021_7:a_00001,1076,331.335,542.286,331.335,542.286,39.301,34.859,176.088
7,05182021_7:a_00001,24,604.125,527.875,604.125,527.875,6.195,4.932,124.458
8,05182021_7:a_00001,34,428.206,585.941,428.206,585.941,8.861,4.885,149.780
9,05182021_7:a_00001,38,591.789,587.079,591.789,587.079,8.348,5.795,155.105
10,05182021_7:a_00001,22,359.409,645.727,359.409,645.727,6.319,4.433,28.774
11,05182021_7:a_00001,81,568.191,650.426,568.191,650.426,14.281,7.222,1.336
12,05182021_7:a_00001,107,489.696,676.893,489.696,676.893,13.804,9.869,167.309
13,05182021_7:a_00001,274,372.398,722.281,372.398,722.281,24.448,14.270,29.309
14,05182021_7:a_00001,57,439.342,720.991,439.342,720.991,12.679,5.724,169.059
15,05182021_7:a_00001,27,291.574,775.574,291.574,775.574,6.718,5.117,28.769
16,05182021_7:a_00001,22,344.727,775.091,344.727,775.091,6.735,4.159,7.209
17,05182021_7:a_00001,29,529.534,785.569,529.534,785.569,7.665,4.817,147.597
18,05182021_7:a_00001,65,291.608,817.146,291.608,817.146,12.692,6.521,172.596
19,05182021_7:a_00001,64,448.047,845.344,448.047,845.344,12.628,6.453,7.585
20,05182021_7:a_00001,80,382.525,880.337,382.525,880.337,13.255,7.684,165.489
21,05182021_7:a_00001,73,272.719,895.815,272.719,895.815,12.932,7.187,179.263
22,05182021_7:a_00001,40,246.875,912.700,246.875,912.700,7.829,6.506,177.665
23,05182021_7:a_00001.tif,437,65.006,71.559,65.006,71.559,29.537,18.838,91.257
24,05182021_7:a_00001.tif,25,295.500,55.500,295.500,55.500,5.642,5.642,0.000
25,05182021_7:a_00001.tif,389,440.991,71.546,440.991,71.546,26.455,18.722,90.153
26,05182021_7:a_00001.tif,389,468.991,71.546,468.991,71.546,26.455,18.722,90.153
27,05182021_7:a_00001.tif,389,496.991,71.546,496.991,71.546,26.455,18.722,90.153
28,05182021_7:a_00001.tif,389,524.991,71.546,524.991,71.546,26.455,18.722,90.153
29,05182021_7:a_00001.tif,220,554.432,70.055,554.432,70.055,32.305,8.671,94.653
30,05182021_7:a_00001.tif,25,600.500,55.500,600.500,55.500,5.642,5.642,0.000
31,05182021_7:a_00001.tif,241,613.326,69.185,613.326,69.185,34.091,9.001,84.127
32,05182021_7:a_00001.tif,215,588.086,72.509,588.086,72.509,34.341,7.971,93.398
33,05182021_7:a_00001.tif,175,92.169,73.849,92.169,73.849,25.483,8.744,76.098
34,05182021_7:a_00001.tif,175,109.169,73.849,109.169,73.849,25.483,8.744,76.098
35,05182021_7:a_00001.tif,311,133.021,76.082,133.021,76.082,20.773,19.063,90.497
36,05182021_7:a_00001.tif,175,154.169,73.849,154.169,73.849,25.483,8.744,76.098
37,05182021_7:a_00001.tif,311,192.021,76.082,192.021,76.082,20.773,19.063,90.497
38,05182021_7:a_00001.tif,396,218.301,78.538,218.301,78.538,27.471,18.354,70.561
39,05182021_7:a_00001.tif,344,247.552,75.863,247.552,75.863,22.369,19.580,84.250
40,05182021_7:a_00001.tif,310,275.810,75.029,275.810,75.029,20.260,19.482,110.062
41,05182021_7:a_00001.tif,310,314.810,75.029,314.810,75.029,20.260,19.482,110.062
42,05182021_7:a_00001.tif,451,343.657,80.797,343.657,80.797,29.783,19.281,88.802
43,05182021_7:a_00001.tif,375,385.865,76.796,385.865,76.796,24.066,19.840,85.361
44,05182021_7:a_00001.tif,175,641.169,73.849,641.169,73.849,25.483,8.744,76.098
45,05182021_7:a_00001.tif,344,664.552,75.863,664.552,75.863,22.369,19.580,84.250
46,05182021_7:a_00001.tif,264,691.553,76.117,691.553,76.117,20.926,16.063,93.291
47,05182021_7:a_00001.tif,135,295.500,76.500,295.500,76.500,30.466,5.642,90.000
48,05182021_7:a_00001.tif,135,600.500,76.500,600.500,76.500,30.466,5.642,90.000
49,05182021_7:a_00001.tif,25,574.500,87.500,574.500,87.500,5.642,5.642,0.000
50,05182021_7:a_00001.tif,25,627.500,87.500,627.500,87.500,5.642,5.642,0.000
51,05182021_7:a_00001.tif,116,412.500,98.000,412.500,98.000,32.723,4.514,0.000
52,05182021_7:a_00002,30,428.900,196.133,428.900,196.133,7.221,5.289,158.112
53,05182021_7:a_00002,26,559.923,218.192,559.923,218.192,6.345,5.218,30.332
54,05182021_7:a_00002,43,650.314,225.849,650.314,225.849,7.782,7.035,132.057
55,05182021_7:a_00002,30,707.033,259.967,707.033,259.967,6.968,5.482,173.290
56,05182021_7:a_00002,20,445.450,353.500,445.450,353.500,5.622,4.530,0.000
57,05182021_7:a_00002,53,489.236,396.613,489.236,396.613,11.235,6.006,8.517
58,05182021_7:a_00002,1071,331.055,542.108,331.055,542.108,40.182,33.936,4.430
59,05182021_7:a_00002,21,604.024,527.881,604.024,527.881,5.855,4.566,3.709
60,05182021_7:a_00002,20,730.550,546.200,730.550,546.200,5.613,4.536,26.246
61,05182021_7:a_00002,34,428.471,585.971,428.471,585.971,9.606,4.507,140.456
62,05182021_7:a_00002,41,591.671,587.061,591.671,587.061,7.803,6.690,145.220
63,05182021_7:a_00002,25,359.580,645.820,359.580,645.820,7.510,4.239,176.927
64,05182021_7:a_00002,80,568.050,650.562,568.050,650.562,14.303,7.122,168.793
65,05182021_7:a_00002,110,489.518,676.818,489.518,676.818,13.830,10.127,167.291
66,05182021_7:a_00002,20,112.550,687.250,112.550,687.250,5.713,4.457,137.080
67,05182021_7:a_00002,260,372.458,722.150,372.458,722.150,26.568,12.460,14.817
68,05182021_7:a_00002,57,439.518,721.202,439.518,721.202,12.216,5.941,159.372
69,05182021_7:a_00002,27,291.463,775.611,291.463,775.611,7.032,4.889,170.707
70,05182021_7:a_00002,22,344.500,775.000,344.500,775.000,7.038,3.980,172.765
71,05182021_7:a_00002,27,529.315,785.611,529.315,785.611,6.921,4.967,131.813
72,05182021_7:a_00002,70,291.243,817.043,291.243,817.043,12.760,6.985,167.234
73,05182021_7:a_00002,64,447.641,845.312,447.641,845.312,12.745,6.394,0.916
74,05182021_7:a_00002,78,381.949,880.269,381.949,880.269,12.260,8.100,160.493
75,05182021_7:a_00002,73,272.610,895.979,272.610,895.979,12.822,7.249,170.679
76,05182021_7:a_00002,43,246.244,912.407,246.244,912.407,8.612,6.358,4.918
77,05182021_7:a_00003,29,428.603,195.983,428.603,195.983,7.099,5.201,157.658
78,05182021_7:a_00003,28,559.536,218.071,559.536,218.071,8.171,4.363,175.754
79,05182021_7:a_00003,40,650.075,225.650,650.075,225.650,7.688,6.625,19.534
80,05182021_7:a_00003,28,707.214,260.071,707.214,260.071,7.557,4.717,13.059
81,05182021_7:a_00003,59,489.381,396.602,489.381,396.602,13.210,5.687,175.750
82,05182021_7:a_00003,1064,330.470,541.949,330.470,541.949,41.203,32.880,7.625
83,05182021_7:a_00003,23,603.587,528.065,603.587,528.065,7.071,4.141,3.702
84,05182021_7:a_00003,35,427.900,586.014,427.900,586.014,8.462,5.266,146.905
85,05182021_7:a_00003,42,591.167,587.095,591.167,587.095,7.745,6.905,19.046
86,05182021_7:a_00003,29,359.086,645.466,359.086,645.466,8.123,4.546,161.533
87,05182021_7:a_00003,82,567.622,650.549,567.622,650.549,13.787,7.573,162.941
88,05182021_7:a_00003,107,488.818,676.696,488.818,676.696,13.404,10.164,176.008
89,05182021_7:a_00003,261,372.220,722.136,372.220,722.136,28.232,11.771,5.760
90,05182021_7:a_00003,56,439.500,721.339,439.500,721.339,11.119,6.412,150.803
91,05182021_7:a_00003,29,291.224,775.569,291.224,775.569,8.377,4.408,164.023
92,05182021_7:a_00003,22,344.500,775.000,344.500,775.000,7.334,3.820,159.867
93,05182021_7:a_00003,24,529.292,785.625,529.292,785.625,5.819,5.251,75.637
94,05182021_7:a_00003,71,291.373,816.993,291.373,816.993,12.289,7.356,157.832
95,05182021_7:a_00003,62,447.403,845.371,447.403,845.371,13.335,5.920,168.096
96,05182021_7:a_00003,72,381.986,880.181,381.986,880.181,11.678,7.850,158.087
97,05182021_7:a_00003,73,272.500,896.116,272.500,896.116,12.717,7.309,162.509
98,05182021_7:a_00003,42,246.333,912.405,246.333,912.405,9.378,5.702,176.834
99,05182021_7:a_00004,29,428.914,196.397,428.914,196.397,7.184,5.140,169.805
100,05182021_7:a_00004,28,559.357,218.036,559.357,218.036,8.354,4.267,169.622
101,05182021_7:a_00004,42,649.738,225.833,649.738,225.833,8.945,5.978,5.890
102,05182021_7:a_00004,30,706.533,259.867,706.533,259.867,7.671,4.980,171.863
103,05182021_7:a_00004,60,488.833,396.567,488.833,396.567,12.974,5.888,166.887
104,05182021_7:a_00004,1063,330.317,541.794,330.317,541.794,42.410,31.913,7.342
105,05182021_7:a_00004,25,603.420,528.060,603.420,528.060,7.645,4.164,169.273
106,05182021_7:a_00004,37,428.149,586.176,428.149,586.176,9.210,5.115,146.868
107,05182021_7:a_00004,35,591.243,587.071,591.243,587.071,7.719,5.773,6.225
108,05182021_7:a_00004,25,359.180,645.300,359.180,645.300,6.875,4.630,151.981
109,05182021_7:a_00004,80,567.350,650.750,567.350,650.750,13.088,7.783,153.561
110,05182021_7:a_00004,110,488.727,676.709,488.727,676.709,14.319,9.781,176.143
111,05182021_7:a_00004,263,372.222,722.196,372.222,722.196,28.976,11.556,178.166
112,05182021_7:a_00004,56,439.125,721.232,439.125,721.232,10.009,7.124,129.578
113,05182021_7:a_00004,21,344.119,774.786,344.119,774.786,6.631,4.033,153.277
114,05182021_7:a_00004,28,290.964,775.393,290.964,775.393,7.473,4.771,154.774
115,05182021_7:a_00004,24,528.542,785.792,528.542,785.792,6.729,4.541,12.367
116,05182021_7:a_00004,71,290.725,816.908,290.725,816.908,12.093,7.475,148.331
117,05182021_7:a_00004,65,447.038,845.346,447.038,845.346,13.146,6.295,161.445
118,05182021_7:a_00004,75,381.127,879.993,381.127,879.993,10.872,8.784,145.542
119,05182021_7:a_00004,76,272.000,896.171,272.000,896.171,12.037,8.039,156.440
120,05182021_7:a_00004,43,245.849,912.128,245.849,912.128,9.456,5.790,167.322
121,05182021_7:a_00005,31,428.855,196.210,428.855,196.210,7.123,5.541,159.665
122,05182021_7:a_00005,30,559.167,217.933,559.167,217.933,7.702,4.959,155.964
123,05182021_7:a_00005,43,649.593,225.895,649.593,225.895,9.707,5.640,176.247
124,05182021_7:a_00005,30,706.467,260.000,706.467,260.000,7.134,5.354,164.884
125,05182021_7:a_00005,59,488.602,396.585,488.602,396.585,12.440,6.039,158.028
126,05182021_7:a_00005,20,397.050,475.350,397.050,475.350,5.525,4.609,162.467
127,05182021_7:a_00005,1055,329.757,541.617,329.757,541.617,43.454,30.912,4.060
128,05182021_7:a_00005,23,603.065,528.109,603.065,528.109,6.600,4.437,160.898
129,05182021_7:a_00005,21,729.595,546.167,729.595,546.167,6.741,3.966,153.513
130,05182021_7:a_00005,35,427.871,586.129,427.871,586.129,8.547,5.214,145.157
131,05182021_7:a_00005,38,590.711,587.368,590.711,587.368,8.755,5.526,174.998
132,05182021_7:a_00005,23,358.674,645.152,358.674,645.152,6.235,4.697,128.290
133,05182021_7:a_00005,83,566.861,650.584,566.861,650.584,12.464,8.479,147.838
134,05182021_7:a_00005,110,488.055,676.627,488.055,676.627,14.219,9.850,175.933
135,05182021_7:a_00005,20,111.500,687.000,111.500,687.000,6.467,3.937,164.086
136,05182021_7:a_00005,261,372.197,722.320,372.197,722.320,28.655,11.597,171.961
137,05182021_7:a_00005,55,438.809,721.445,438.809,721.445,9.166,7.640,94.324
138,05182021_7:a_00005,22,344.182,774.909,344.182,774.909,6.238,4.491,132.377
139,05182021_7:a_00005,28,291.214,775.607,291.214,775.607,6.990,5.100,137.081
140,05182021_7:a_00005,27,528.352,785.870,528.352,785.870,7.982,4.307,178.928
141,05182021_7:a_00005,67,290.604,816.664,290.604,816.664,10.445,8.167,145.783
142,05182021_7:a_00005,66,447.273,845.712,447.273,845.712,12.256,6.856,154.122
143,05182021_7:a_00005,78,381.154,880.090,381.154,880.090,10.405,9.545,4.079
144,05182021_7:a_00005,71,271.768,896.106,271.768,896.106,10.708,8.442,148.600
145,05182021_7:a_00005,43,245.616,912.151,245.616,912.151,8.937,6.126,160.414
146,05182021_7:a_00006,29,428.672,196.328,428.672,196.328,7.172,5.149,161.943
147,05182021_7:a_00006,30,558.800,217.867,558.800,217.867,7.354,5.194,140.146
148,05182021_7:a_00006,46,649.261,225.978,649.261,225.978,9.628,6.083,171.840
149,05182021_7:a_00006,33,705.924,259.833,705.924,259.833,7.190,5.844,176.564
150,05182021_7:a_00006,20,498.650,348.050,498.650,348.050,5.558,4.582,152.693
151,05182021_7:a_00006,60,488.650,396.800,488.650,396.800,12.234,6.245,149.389
152,05182021_7:a_00006,21,397.119,475.214,397.119,475.214,5.413,4.940,173.953
153,05182021_7:a_00006,25,603.020,528.100,603.020,528.100,6.722,4.735,149.689
154,05182021_7:a_00006,1043,329.651,541.619,329.651,541.619,43.765,30.344,1.334
155,05182021_7:a_00006,21,729.500,546.500,729.500,546.500,6.101,4.383,142.018
156,05182021_7:a_00006,38,427.895,586.237,427.895,586.237,8.764,5.521,146.268
157,05182021_7:a_00006,40,590.700,587.425,590.700,587.425,8.956,5.687,164.396
158,05182021_7:a_00006,23,358.717,645.109,358.717,645.109,6.015,4.869,80.444
159,05182021_7:a_00006,79,566.500,650.601,566.500,650.601,10.950,9.186,135.442
160,05182021_7:a_00006,104,487.567,676.423,487.567,676.423,14.495,9.135,175.952
161,05182021_7:a_00006,21,111.119,686.976,111.119,686.976,6.357,4.206,162.791
162,05182021_7:a_00006,274,372.113,722.493,372.113,722.493,28.328,12.315,165.215
163,05182021_7:a_00006,54,438.037,721.222,438.037,721.222,9.852,6.978,31.467
164,05182021_7:a_00006,26,290.769,775.115,290.769,775.115,6.319,5.239,133.610
165,05182021_7:a_00006,22,343.500,774.636,343.500,774.636,5.585,5.016,90.000
166,05182021_7:a_00006,26,528.000,785.808,528.000,785.808,8.010,4.133,174.973
167,05182021_7:a_00006,71,290.148,816.500,290.148,816.500,10.060,8.986,137.492
168,05182021_7:a_00006,62,446.613,845.694,446.613,845.694,11.411,6.918,148.274
169,05182021_7:a_00006,74,380.378,879.959,380.378,879.959,11.482,8.206,13.947
170,05182021_7:a_00006,73,271.486,895.993,271.486,895.993,10.053,9.246,165.806
171,05182021_7:a_00006,44,245.341,912.136,245.341,912.136,8.390,6.677,167.039
172,05182021_7:a_00007,29,429.155,196.466,429.155,196.466,7.174,5.147,169.170
173,05182021_7:a_00007,28,559.071,217.929,559.071,217.929,6.212,5.739,129.498
174,05182021_7:a_00007,44,649.364,226.136,649.364,226.136,9.376,5.975,157.413
175,05182021_7:a_00007,31,706.145,260.081,706.145,260.081,7.817,5.049,178.949
176,05182021_7:a_00007,20,498.900,348.200,498.900,348.200,5.787,4.400,175.720
177,05182021_7:a_00007,60,488.367,396.650,488.367,396.650,11.305,6.758,137.737
178,05182021_7:a_00007,24,602.375,528.167,602.375,528.167,6.111,5.001,109.605
179,05182021_7:a_00007,1047,329.342,541.639,329.342,541.639,43.916,30.356,178.690
180,05182021_7:a_00007,20,728.750,546.450,728.750,546.450,5.713,4.457,132.920
181,05182021_7:a_00007,32,427.688,586.188,427.688,586.188,8.209,4.964,144.972
182,05182021_7:a_00007,41,589.890,587.232,589.890,587.232,8.826,5.915,161.505
183,05182021_7:a_00007,21,358.119,644.929,358.119,644.929,6.279,4.258,7.202
184,05182021_7:a_00007,82,566.256,650.902,566.256,650.902,10.327,10.110,45.716
185,05182021_7:a_00007,102,487.471,676.441,487.471,676.441,14.071,9.230,172.371
186,05182021_7:a_00007,275,371.995,722.562,371.995,722.562,28.097,12.462,160.775
187,05182021_7:a_00007,53,437.821,721.292,437.821,721.292,11.563,5.836,9.375
188,05182021_7:a_00007,26,290.846,775.154,290.846,775.154,6.120,5.409,45.000
189,05182021_7:a_00007,20,343.450,774.800,343.450,774.800,5.613,4.536,26.246
190,05182021_7:a_00007,27,527.833,785.907,527.833,785.907,7.376,4.660,159.815
191,05182021_7:a_00007,70,290.229,816.343,290.229,816.343,10.637,8.379,33.590
192,05182021_7:a_00007,63,446.262,845.627,446.262,845.627,10.784,7.438,135.051
193,05182021_7:a_00007,78,380.282,879.654,380.282,879.654,13.079,7.593,3.047
194,05182021_7:a_00007,71,270.979,895.866,270.979,895.866,10.580,8.544,8.679
195,05182021_7:a_00007,39,245.038,911.705,245.038,911.705,7.860,6.317,168.692
196,05182021_7:a_00008,29,428.914,196.397,428.914,196.397,7.184,5.140,169.805
197,05182021_7:a_00008,27,558.500,218.019,558.500,218.019,6.929,4.961,14.113
198,05182021_7:a_00008,44,648.750,226.250,648.750,226.250,8.525,6.572,160.053
199,05182021_7:a_00008,30,705.500,260.200,705.500,260.200,7.645,4.996,2.532
200,05182021_7:a_00008,60,488.450,396.700,488.450,396.700,10.801,7.073,121.703
201,05182021_7:a_00008,20,397.100,475.600,397.100,475.600,5.761,4.420,167.956
202,05182021_7:a_00008,20,602.550,528.200,602.550,528.200,5.613,4.536,26.246
203,05182021_7:a_00008,1041,329.275,541.641,329.275,541.641,44.256,29.950,177.589
204,05182021_7:a_00008,34,427.676,586.353,427.676,586.353,8.479,5.106,145.824
205,05182021_7:a_00008,39,590.115,587.449,590.115,587.449,8.260,6.012,161.038
206,05182021_7:a_00008,24,358.208,644.792,358.208,644.792,7.716,3.960,175.783
207,05182021_7:a_00008,81,565.796,650.648,565.796,650.648,12.281,8.398,15.730
208,05182021_7:a_00008,103,487.306,676.364,487.306,676.364,13.831,9.482,162.576
209,05182021_7:a_00008,21,110.500,686.881,110.500,686.881,6.020,4.442,128.657
210,05182021_7:a_00008,281,371.543,722.518,371.543,722.518,27.365,13.074,156.099
211,05182021_7:a_00008,56,437.179,721.536,437.179,721.536,12.569,5.673,174.295
212,05182021_7:a_00008,29,290.086,775.224,290.086,775.224,7.831,4.715,3.356
213,05182021_7:a_00008,22,342.909,774.773,342.909,774.773,6.908,4.055,175.518
214,05182021_7:a_00008,26,527.308,785.769,527.308,785.769,7.197,4.599,152.958
215,05182021_7:a_00008,69,289.703,816.123,289.703,816.123,12.484,7.037,9.282
216,05182021_7:a_00008,63,445.881,845.548,445.881,845.548,9.614,8.343,114.176
217,05182021_7:a_00008,72,380.056,879.667,380.056,879.667,13.518,6.782,170.000
218,05182021_7:a_00008,71,270.711,895.810,270.711,895.810,11.364,7.955,6.102
219,05182021_7:a_00008,41,244.939,911.646,244.939,911.646,8.067,6.471,170.316
220,05182021_7:a_00009,28,429.250,196.429,429.250,196.429,7.042,5.062,164.202
221,05182021_7:a_00009,27,558.352,217.870,558.352,217.870,7.982,4.307,178.928
222,05182021_7:a_00009,40,648.750,226.425,648.750,226.425,7.900,6.447,156.458
223,05182021_7:a_00009,30,705.400,260.433,705.400,260.433,7.647,4.995,163.256
224,05182021_7:a_00009,57,487.904,396.535,487.904,396.535,9.869,7.354,82.542
225,05182021_7:a_00009,25,602.100,528.060,602.100,528.060,7.940,4.009,177.288
226,05182021_7:a_00009,1044,328.638,541.629,328.638,541.629,44.465,29.895,175.593
227,05182021_7:a_00009,35,427.643,586.500,427.643,586.500,9.049,4.925,144.355
228,05182021_7:a_00009,40,589.775,587.350,589.775,587.350,7.863,6.477,157.336
229,05182021_7:a_00009,27,357.870,644.685,357.870,644.685,7.523,4.569,158.109
230,05182021_7:a_00009,76,565.658,650.632,565.658,650.632,13.684,7.072,3.184
231,05182021_7:a_00009,104,487.346,676.577,487.346,676.577,13.116,10.096,161.572
232,05182021_7:a_00009,284,371.641,722.595,371.641,722.595,26.199,13.802,150.978
233,05182021_7:a_00009,57,436.921,721.675,436.921,721.675,12.907,5.623,166.016
234,05182021_7:a_00009,27,290.278,775.278,290.278,775.278,7.924,4.339,164.977
235,05182021_7:a_00009,23,342.848,774.978,342.848,774.978,7.018,4.173,168.560
236,05182021_7:a_00009,26,527.192,785.885,527.192,785.885,7.031,4.708,138.327
237,05182021_7:a_00009,67,289.918,816.157,289.918,816.157,12.957,6.584,174.252
238,05182021_7:a_00009,64,445.578,845.281,445.578,845.281,10.232,7.964,34.260
239,05182021_7:a_00009,77,379.773,879.643,379.773,879.643,13.349,7.344,162.324
240,05182021_7:a_00009,75,270.487,895.700,270.487,895.700,12.333,7.743,3.577
241,05182021_7:a_00009,40,244.800,911.875,244.800,911.875,7.702,6.613,0.666
242,05182021_7:a_00010,29,428.914,196.397,428.914,196.397,7.184,5.140,169.805
243,05182021_7:a_00010,28,558.071,218.107,558.071,218.107,7.900,4.513,165.251
244,05182021_7:a_00010,43,648.128,226.267,648.128,226.267,8.057,6.795,19.818
245,05182021_7:a_00010,31,705.048,260.210,705.048,260.210,6.985,5.651,178.483
246,05182021_7:a_00010,56,488.000,396.625,488.000,396.625,11.006,6.479,27.619
247,05182021_7:a_00010,22,601.773,528.045,601.773,528.045,7.075,3.959,165.669
248,05182021_7:a_00010,1051,328.424,541.641,328.424,541.641,45.076,29.687,173.438
249,05182021_7:a_00010,21,728.452,546.690,728.452,546.690,6.995,3.822,175.019
250,05182021_7:a_00010,37,427.662,586.608,427.662,586.608,9.283,5.075,143.272
251,05182021_7:a_00010,39,589.397,587.449,589.397,587.449,8.056,6.164,12.761
252,05182021_7:a_00010,24,357.708,644.708,357.708,644.708,6.746,4.530,147.006
253,05182021_7:a_00010,80,565.050,650.663,565.050,650.663,14.320,7.113,171.967
254,05182021_7:a_00010,112,486.821,676.250,486.821,676.250,13.649,10.448,171.942
255,05182021_7:a_00010,282,371.025,722.422,371.025,722.422,25.306,14.189,145.210
256,05182021_7:a_00010,56,436.375,721.768,436.375,721.768,11.892,5.996,158.864
257,05182021_7:a_00010,22,342.500,774.773,342.500,774.773,6.651,4.212,157.313
258,05182021_7:a_00010,27,290.167,775.463,290.167,775.463,7.314,4.701,164.026
259,05182021_7:a_00010,26,526.769,785.846,526.769,785.846,6.411,5.163,106.174
260,05182021_7:a_00010,66,289.697,816.167,289.697,816.167,13.102,6.414,169.025
261,05182021_7:a_00010,62,445.226,845.113,445.226,845.113,12.252,6.443,14.053
262,05182021_7:a_00010,79,379.424,879.804,379.424,879.804,12.845,7.831,153.483
263,05182021_7:a_00010,70,270.371,895.729,270.371,895.729,13.204,6.750,170.113
264,05182021_7:a_00010,42,244.619,911.690,244.619,911.690,8.790,6.084,3.090
265,05182021_7:a_00011,30,429.233,196.533,429.233,196.533,7.355,5.193,164.710
266,05182021_7:a_00011,29,558.259,218.293,558.259,218.293,7.618,4.847,147.892
267,05182021_7:a_00011,40,648.225,226.150,648.225,226.150,8.766,5.810,16.090
268,05182021_7:a_00011,33,704.894,260.500,704.894,260.500,7.213,5.825,0.000
269,05182021_7:a_00011,53,487.425,396.783,487.425,396.783,12.356,5.461,2.792
270,05182021_7:a_00011,22,601.909,528.318,601.909,528.318,6.656,4.208,149.237
271,05182021_7:a_00011,1051,328.129,541.602,328.129,541.602,45.188,29.614,173.226
272,05182021_7:a_00011,37,427.662,586.608,427.662,586.608,9.283,5.075,143.272
273,05182021_7:a_00011,39,589.269,587.372,589.269,587.372,8.295,5.986,6.909
274,05182021_7:a_00011,23,357.587,644.543,357.587,644.543,6.263,4.676,129.382
275,05182021_7:a_00011,81,564.994,650.907,564.994,650.907,14.456,7.134,166.253
276,05182021_7:a_00011,109,486.638,676.289,486.638,676.289,13.809,10.050,175.712
277,05182021_7:a_00011,20,109.950,686.850,109.950,686.850,6.319,4.030,168.805
278,05182021_7:a_00011,276,370.870,722.457,370.870,722.457,23.740,14.802,137.571
279,05182021_7:a_00011,55,436.391,721.664,436.391,721.664,11.500,6.090,145.050
280,05182021_7:a_00011,28,289.786,775.393,289.786,775.393,6.990,5.100,137.081
281,05182021_7:a_00011,22,342.500,774.818,342.500,774.818,6.182,4.531,136.351
282,05182021_7:a_00011,26,526.615,785.462,526.615,785.462,6.682,4.955,20.137
283,05182021_7:a_00011,68,289.588,816.250,289.588,816.250,12.279,7.051,159.486
284,05182021_7:a_00011,57,445.009,845.132,445.009,845.132,13.056,5.559,1.981
285,05182021_7:a_00011,77,379.045,879.409,379.045,879.409,11.531,8.502,144.776
286,05182021_7:a_00011,73,269.938,895.856,269.938,895.856,13.008,7.146,163.225
287,05182021_7:a_00011,38,244.184,911.447,244.184,911.447,9.148,5.289,171.723
288,05182021_7:a_00012,30,429.033,196.433,429.033,196.433,7.540,5.066,168.268
289,05182021_7:a_00012,29,557.672,218.362,557.672,218.362,7.215,5.118,142.497
290,05182021_7:a_00012,42,647.762,226.214,647.762,226.214,9.703,5.512,176.341
291,05182021_7:a_00012,28,704.964,260.464,704.964,260.464,7.165,4.976,4.025
292,05182021_7:a_00012,59,487.619,396.992,487.619,396.992,12.641,5.943,173.194
293,05182021_7:a_00012,1067,327.567,541.687,327.567,541.687,45.967,29.555,170.785
294,05182021_7:a_00012,22,601.545,528.409,601.545,528.409,6.006,4.664,139.417
295,05182021_7:a_00012,20,727.850,546.600,727.850,546.600,6.108,4.169,144.790
296,05182021_7:a_00012,38,427.447,586.737,427.447,586.737,8.986,5.384,148.086
297,05182021_7:a_00012,41,588.695,587.476,588.695,587.476,9.137,5.713,177.054
298,05182021_7:a_00012,23,357.283,644.283,357.283,644.283,5.679,5.157,67.091
299,05182021_7:a_00012,85,564.653,650.888,564.653,650.888,14.125,7.662,155.380
300,05182021_7:a_00012,108,486.204,676.241,486.204,676.241,14.453,9.514,168.626
301,05182021_7:a_00012,277,370.193,722.074,370.193,722.074,22.496,15.678,128.905
302,05182021_7:a_00012,54,435.907,721.481,435.907,721.481,10.542,6.522,135.486
303,05182021_7:a_00012,28,289.571,775.357,289.571,775.357,7.104,5.018,137.716
304,05182021_7:a_00012,22,342.318,774.818,342.318,774.818,6.313,4.437,118.864
305,05182021_7:a_00012,25,526.420,785.180,526.420,785.180,7.510,4.239,176.927
306,05182021_7:a_00012,72,289.444,816.250,289.444,816.250,12.007,7.635,153.365
307,05182021_7:a_00012,62,444.694,845.161,444.694,845.161,13.571,5.817,167.322
308,05182021_7:a_00012,78,378.923,879.526,378.923,879.526,10.401,9.548,138.747
309,05182021_7:a_00012,71,270.190,895.937,270.190,895.937,12.203,7.408,155.437
310,05182021_7:a_00012,41,244.524,911.646,244.524,911.646,8.897,5.867,161.987
311,05182021_7:a_00013,30,429.233,196.533,429.233,196.533,7.355,5.193,164.710
312,05182021_7:a_00013,26,557.615,218.192,557.615,218.192,6.163,5.371,97.244
313,05182021_7:a_00013,43,647.547,226.314,647.547,226.314,9.801,5.586,163.003
314,05182021_7:a_00013,31,704.468,260.403,704.468,260.403,7.319,5.393,153.620
315,05182021_7:a_00013,20,498.200,349.000,498.200,349.000,6.274,4.059,168.097
316,05182021_7:a_00013,61,487.238,396.959,487.238,396.959,12.561,6.183,164.625
317,05182021_7:a_00013,1082,327.266,541.395,327.266,541.395,46.419,29.678,168.553
318,05182021_7:a_00013,21,601.500,528.500,601.500,528.500,5.171,5.171,0.000
319,05182021_7:a_00013,20,727.600,546.600,727.600,546.600,5.711,4.459,145.519
320,05182021_7:a_00013,50,425.780,586.080,425.780,586.080,13.443,4.736,158.545
321,05182021_7:a_00013,42,588.857,587.452,588.857,587.452,9.261,5.775,171.230
322,05182021_7:a_00013,24,357.125,644.167,357.125,644.167,6.474,4.720,5.602
