 ,Label,Area,X,Y,XM,YM,Major,Minor,Angle
42,05182021_8:a_00001.tif,310,314.810,75.029,314.810,75.029,20.260,19.482,110.062
43,05182021_8:a_00001.tif,451,343.657,80.797,343.657,80.797,29.783,19.281,88.802
44,05182021_8:a_00001.tif,375,385.865,76.796,385.865,76.796,24.066,19.840,85.361
45,05182021_8:a_00001.tif,175,641.169,73.849,641.169,73.849,25.483,8.744,76.098
46,05182021_8:a_00001.tif,344,664.552,75.863,664.552,75.863,22.369,19.580,84.250
47,05182021_8:a_00001.tif,264,691.553,76.117,691.553,76.117,20.926,16.063,93.291
48,05182021_8:a_00001.tif,135,295.500,76.500,295.500,76.500,30.466,5.642,90.000
49,05182021_8:a_00001.tif,135,600.500,76.500,600.500,76.500,30.466,5.642,90.000
50,05182021_8:a_00001.tif,25,574.500,87.500,574.500,87.500,5.642,5.642,0.000
51,05182021_8:a_00001.tif,25,627.500,87.500,627.500,87.500,5.642,5.642,0.000
52,05182021_8:a_00001.tif,116,412.500,98.000,412.500,98.000,32.723,4.514,0.000
53,05182021_8:a_00002,24,398.250,5.667,398.250,5.667,6.399,4.775,121.865
54,05182021_8:a_00002,22,386.136,204.545,386.136,204.545,6.833,4.099,104.349
55,05182021_8:a_00002,41,467.500,219.110,467.500,219.110,9.652,5.409,154.415
56,05182021_8:a_00002,28,442.571,244.036,442.571,244.036,6.974,5.112,9.992
57,05182021_8:a_00002,31,511.984,264.855,511.984,264.855,8.773,4.499,149.844
58,05182021_8:a_00002,50,358.940,373.020,358.940,373.020,9.876,6.446,129.231
59,05182021_8:a_00002,808,269.903,400.551,269.903,400.551,42.016,24.485,129.304
60,05182021_8:a_00002,112,327.777,476.366,327.777,476.366,23.983,5.946,114.848
61,05182021_8:a_00002,32,263.125,520.875,263.125,520.875,7.495,5.436,90.512
62,05182021_8:a_00002,35,440.329,529.214,440.329,529.214,7.924,5.624,135.742
63,05182021_8:a_00002,207,254.268,562.442,254.268,562.442,25.943,10.159,124.628
64,05182021_8:a_00002,21,530.595,556.310,530.595,556.310,5.623,4.755,101.310
65,05182021_8:a_00002,45,419.789,588.122,419.789,588.122,8.576,6.681,116.025
66,05182021_8:a_00002,171,298.096,611.646,298.096,611.646,34.051,6.394,124.759
67,05182021_8:a_00002,33,250.985,612.682,250.985,612.682,8.274,5.078,122.918
68,05182021_8:a_00002,76,455.605,622.303,455.605,622.303,14.356,6.740,148.644
69,05182021_8:a_00002,27,351.167,623.907,351.167,623.907,7.000,4.911,128.178
70,05182021_8:a_00002,61,406.172,652.664,406.172,652.664,24.499,3.170,122.646
71,05182021_8:a_00002,59,160.331,649.517,160.331,649.517,11.237,6.685,137.716
72,05182021_8:a_00002,27,191.500,675.426,191.500,675.426,7.179,4.788,153.503
73,05182021_8:a_00002,55,206.191,732.609,206.191,732.609,10.614,6.598,107.361
74,05182021_8:a_00002,108,150.120,741.407,150.120,741.407,13.620,10.096,159.739
75,05182021_8:a_00002,55,261.391,747.045,261.391,747.045,11.125,6.294,133.469
76,05182021_8:a_00003,25,398.460,5.740,398.460,5.740,6.172,5.157,106.947
77,05182021_8:a_00003,27,385.981,204.537,385.981,204.537,6.319,5.440,94.731
78,05182021_8:a_00003,40,467.000,219.000,467.000,219.000,10.592,4.808,139.486
79,05182021_8:a_00003,30,442.467,243.900,442.467,243.900,7.309,5.226,27.076
80,05182021_8:a_00003,34,511.676,264.412,511.676,264.412,9.690,4.468,132.267
81,05182021_8:a_00003,53,358.953,373.009,358.953,373.009,10.201,6.615,132.232
82,05182021_8:a_00003,822,269.777,400.380,269.777,400.380,41.877,24.992,128.325
83,05182021_8:a_00003,114,327.842,476.325,327.842,476.325,23.681,6.129,114.298
84,05182021_8:a_00003,31,263.145,520.726,263.145,520.726,7.060,5.591,74.755
85,05182021_8:a_00003,36,440.194,529.056,440.194,529.056,8.020,5.716,132.211
86,05182021_8:a_00003,210,254.252,562.343,254.252,562.343,25.223,10.601,119.769
87,05182021_8:a_00003,20,530.600,556.450,530.600,556.450,5.251,4.849,116.565
88,05182021_8:a_00003,47,419.862,587.968,419.862,587.968,8.176,7.319,131.550
89,05182021_8:a_00003,174,298.121,611.615,298.121,611.615,33.413,6.631,124.014
90,05182021_8:a_00003,36,250.694,612.417,250.694,612.417,8.090,5.666,124.152
91,05182021_8:a_00003,80,455.600,622.462,455.600,622.462,14.652,6.952,148.410
92,05182021_8:a_00003,28,350.964,623.786,350.964,623.786,6.200,5.750,103.792
93,05182021_8:a_00003,64,405.922,652.359,405.922,652.359,25.066,3.251,123.044
94,05182021_8:a_00003,61,160.221,649.451,160.221,649.451,11.364,6.835,124.456
95,05182021_8:a_00003,29,190.983,675.086,190.983,675.086,7.459,4.950,138.076
96,05182021_8:a_00003,56,205.857,732.375,205.857,732.375,9.249,7.709,92.756
97,05182021_8:a_00003,113,149.739,741.031,149.739,741.031,15.606,9.219,150.542
98,05182021_8:a_00003,59,260.992,746.788,260.992,746.788,11.373,6.605,134.886
99,05182021_8:a_00003,21,364.976,768.071,364.976,768.071,9.802,2.728,122.402
100,05182021_8:a_00004,26,398.000,5.385,398.000,5.385,6.342,5.220,158.286
101,05182021_8:a_00004,26,386.115,203.923,386.115,203.923,6.564,5.043,163.734
102,05182021_8:a_00004,42,467.357,219.143,467.357,219.143,10.753,4.973,126.933
103,05182021_8:a_00004,28,442.607,244.286,442.607,244.286,7.099,5.022,14.806
104,05182021_8:a_00004,32,511.844,264.625,511.844,264.625,9.092,4.481,117.289
105,05182021_8:a_00004,53,358.538,372.840,358.538,372.840,9.691,6.963,129.875
106,05182021_8:a_00004,826,269.525,400.130,269.525,400.130,41.575,25.297,126.817
107,05182021_8:a_00004,114,327.579,476.500,327.579,476.500,23.824,6.093,115.169
108,05182021_8:a_00004,21,283.262,479.643,283.262,479.643,8.198,3.262,118.809
109,05182021_8:a_00004,29,262.914,520.431,262.914,520.431,6.697,5.514,11.170
110,05182021_8:a_00004,33,439.833,528.742,439.833,528.742,7.998,5.253,131.017
111,05182021_8:a_00004,207,254.171,562.466,254.171,562.466,24.070,10.950,116.581
112,05182021_8:a_00004,20,530.550,556.400,530.550,556.400,5.251,4.849,153.435
113,05182021_8:a_00004,46,419.435,587.674,419.435,587.674,9.833,5.956,152.661
114,05182021_8:a_00004,169,298.240,611.571,298.240,611.571,32.345,6.653,123.363
115,05182021_8:a_00004,39,250.808,612.449,250.808,612.449,7.690,6.457,118.821
116,05182021_8:a_00004,81,455.673,622.438,455.673,622.438,14.706,7.013,149.131
117,05182021_8:a_00004,28,350.786,623.714,350.786,623.714,6.191,5.759,158.404
118,05182021_8:a_00004,63,406.310,652.865,406.310,652.865,24.879,3.224,122.560
119,05182021_8:a_00004,63,160.325,649.341,160.325,649.341,11.010,7.285,119.215
120,05182021_8:a_00004,29,190.879,675.017,190.879,675.017,7.781,4.745,133.261
121,05182021_8:a_00004,52,205.962,732.154,205.962,732.154,8.240,8.035,108.395
122,05182021_8:a_00004,110,149.973,741.027,149.973,741.027,16.643,8.415,140.354
123,05182021_8:a_00004,58,260.931,746.741,260.931,746.741,10.701,6.901,132.991
124,05182021_8:a_00004,22,365.000,768.227,365.000,768.227,9.814,2.854,120.601
125,05182021_8:a_00005,24,398.042,5.250,398.042,5.250,6.957,4.393,137.127
126,05182021_8:a_00005,24,386.000,204.000,386.000,204.000,7.922,3.857,135.000
127,05182021_8:a_00005,43,467.035,219.105,467.035,219.105,10.539,5.195,122.617
128,05182021_8:a_00005,29,442.500,244.259,442.500,244.259,7.296,5.061,10.144
129,05182021_8:a_00005,33,511.742,264.682,511.742,264.682,8.792,4.779,113.564
130,05182021_8:a_00005,52,358.558,372.923,358.558,372.923,9.501,6.968,133.431
131,05182021_8:a_00005,824,269.682,400.046,269.682,400.046,40.872,25.669,124.975
132,05182021_8:a_00005,114,327.579,476.500,327.579,476.500,23.824,6.093,115.169
133,05182021_8:a_00005,20,283.350,479.650,283.350,479.650,8.332,3.056,117.744
134,05182021_8:a_00005,33,263.015,520.318,263.015,520.318,8.986,4.676,144.914
135,05182021_8:a_00005,37,439.743,528.986,439.743,528.986,7.948,5.927,133.114
136,05182021_8:a_00005,202,254.059,562.332,254.059,562.332,23.152,11.109,113.166
137,05182021_8:a_00005,46,419.043,587.435,419.043,587.435,10.515,5.570,138.880
138,05182021_8:a_00005,170,298.176,611.700,298.176,611.700,31.846,6.797,122.497
139,05182021_8:a_00005,35,250.557,611.986,250.557,611.986,7.796,5.716,151.514
140,05182021_8:a_00005,79,455.297,622.475,455.297,622.475,14.243,7.062,147.462
141,05182021_8:a_00005,30,350.400,623.333,350.400,623.333,8.150,4.687,141.790
142,05182021_8:a_00005,61,405.795,652.434,405.795,652.434,25.445,3.052,122.978
143,05182021_8:a_00005,58,160.017,649.328,160.017,649.328,10.091,7.319,121.913
144,05182021_8:a_00005,29,190.707,674.741,190.707,674.741,7.618,4.847,122.108
145,05182021_8:a_00005,54,205.259,731.815,205.259,731.815,9.838,6.989,160.669
146,05182021_8:a_00005,112,149.312,740.804,149.312,740.804,17.182,8.300,136.113
147,05182021_8:a_00005,62,260.774,746.581,260.774,746.581,11.114,7.103,135.528
148,05182021_8:a_00005,23,364.891,768.152,364.891,768.152,9.865,2.968,121.971
149,05182021_8:a_00006,20,397.750,5.350,397.750,5.350,6.101,4.174,129.670
150,05182021_8:a_00006,26,386.077,204.000,386.077,204.000,7.401,4.473,120.181
151,05182021_8:a_00006,40,467.375,219.175,467.375,219.175,9.575,5.319,120.508
152,05182021_8:a_00006,27,442.685,244.352,442.685,244.352,7.157,4.803,19.142
153,05182021_8:a_00006,32,511.656,264.875,511.656,264.875,8.465,4.813,110.303
154,05182021_8:a_00006,54,358.167,372.741,358.167,372.741,9.758,7.046,144.761
155,05182021_8:a_00006,827,269.336,399.854,269.336,399.854,39.985,26.334,123.150
156,05182021_8:a_00006,114,327.544,476.474,327.544,476.474,24.077,6.029,115.417
157,05182021_8:a_00006,35,262.871,520.043,262.871,520.043,10.094,4.415,128.196
158,05182021_8:a_00006,36,439.583,528.583,439.583,528.583,8.616,5.320,135.000
159,05182021_8:a_00006,200,254.090,562.110,254.090,562.110,22.017,11.566,110.474
160,05182021_8:a_00006,21,530.357,556.214,530.357,556.214,7.108,3.762,128.182
161,05182021_8:a_00006,48,418.979,587.458,418.979,587.458,11.166,5.473,126.221
162,05182021_8:a_00006,171,298.289,611.675,298.289,611.675,31.118,6.997,121.414
163,05182021_8:a_00006,34,250.471,612.088,250.471,612.088,8.537,5.071,141.213
164,05182021_8:a_00006,78,455.808,622.756,455.808,622.756,14.553,6.824,146.885
165,05182021_8:a_00006,28,350.321,623.321,350.321,623.321,8.125,4.388,123.515
166,05182021_8:a_00006,62,406.129,652.790,406.129,652.790,25.109,3.144,122.050
167,05182021_8:a_00006,58,160.155,649.034,160.155,649.034,9.562,7.723,132.766
168,05182021_8:a_00006,28,190.857,674.571,190.857,674.571,7.599,4.692,124.427
169,05182021_8:a_00006,51,205.265,731.775,205.265,731.775,12.043,5.392,141.427
170,05182021_8:a_00006,109,149.317,740.509,149.317,740.509,17.040,8.145,131.685
171,05182021_8:a_00006,56,260.661,746.500,260.661,746.500,10.838,6.579,135.568
172,05182021_8:a_00006,22,365.000,768.227,365.000,768.227,9.814,2.854,120.601
173,05182021_8:a_00007,25,397.460,5.100,397.460,5.100,6.910,4.607,120.254
174,05182021_8:a_00007,28,385.679,203.607,385.679,203.607,7.668,4.650,121.677
175,05182021_8:a_00007,40,467.025,219.075,467.025,219.075,9.126,5.581,110.121
176,05182021_8:a_00007,27,442.685,244.352,442.685,244.352,7.157,4.803,19.142
177,05182021_8:a_00007,30,511.567,264.467,511.567,264.467,7.919,4.823,107.485
178,05182021_8:a_00007,53,358.481,372.632,358.481,372.632,10.860,6.214,137.801
179,05182021_8:a_00007,827,269.235,399.693,269.235,399.693,39.113,26.921,123.445
180,05182021_8:a_00007,113,327.615,476.597,327.615,476.597,23.548,6.110,115.343
181,05182021_8:a_00007,33,262.924,519.985,262.924,519.985,9.321,4.508,119.183
182,05182021_8:a_00007,37,439.419,528.635,439.419,528.635,8.100,5.816,132.112
183,05182021_8:a_00007,201,253.898,561.993,253.898,561.993,21.228,12.056,106.488
184,05182021_8:a_00007,48,418.688,587.271,418.688,587.271,10.342,5.909,119.397
185,05182021_8:a_00007,170,297.994,611.376,297.994,611.376,30.821,7.023,121.180
186,05182021_8:a_00007,36,249.944,611.556,249.944,611.556,9.384,4.884,133.351
187,05182021_8:a_00007,30,450.733,618.700,450.733,618.700,8.747,4.367,84.893
188,05182021_8:a_00007,30,350.067,623.233,350.067,623.233,8.003,4.773,123.010
189,05182021_8:a_00007,46,458.543,625.109,458.543,625.109,12.704,4.610,15.983
190,05182021_8:a_00007,61,405.713,652.549,405.713,652.549,24.685,3.146,123.241
191,05182021_8:a_00007,61,159.779,648.566,159.779,648.566,10.515,7.386,146.024
192,05182021_8:a_00007,29,190.224,674.190,190.224,674.190,7.392,4.995,126.402
193,05182021_8:a_00007,58,204.828,731.586,204.828,731.586,12.984,5.687,128.506
194,05182021_8:a_00007,110,149.218,740.573,149.218,740.573,16.588,8.443,125.462
195,05182021_8:a_00007,54,260.481,746.241,260.481,746.241,10.773,6.382,123.663
196,05182021_8:a_00007,22,364.818,768.136,364.818,768.136,9.914,2.826,121.395
197,05182021_8:a_00008,24,397.500,5.000,397.500,5.000,6.966,4.387,124.573
198,05182021_8:a_00008,26,385.538,203.692,385.538,203.692,6.939,4.771,108.070
199,05182021_8:a_00008,42,466.881,219.000,466.881,219.000,8.804,6.074,100.464
200,05182021_8:a_00008,27,442.685,244.352,442.685,244.352,7.157,4.803,19.142
201,05182021_8:a_00008,30,511.433,264.567,511.433,264.567,7.326,5.214,94.694
202,05182021_8:a_00008,52,357.904,372.404,357.904,372.404,10.756,6.155,130.481
203,05182021_8:a_00008,830,268.855,399.406,268.855,399.406,38.401,27.520,123.955
204,05182021_8:a_00008,114,327.544,476.474,327.544,476.474,24.077,6.029,115.417
205,05182021_8:a_00008,32,263.125,519.938,263.125,519.938,8.499,4.794,114.892
206,05182021_8:a_00008,36,439.306,528.500,439.306,528.500,8.528,5.375,129.798
207,05182021_8:a_00008,196,254.117,561.714,254.117,561.714,19.860,12.566,102.498
208,05182021_8:a_00008,50,418.680,587.140,418.680,587.140,9.788,6.504,116.327
209,05182021_8:a_00008,169,298.050,611.246,298.050,611.246,29.916,7.193,120.234
210,05182021_8:a_00008,37,250.041,611.500,250.041,611.500,9.365,5.031,119.387
211,05182021_8:a_00008,78,455.692,622.705,455.692,622.705,14.634,6.786,147.173
212,05182021_8:a_00008,30,350.033,623.333,350.033,623.333,7.600,5.026,114.561
213,05182021_8:a_00008,58,406.086,653.034,406.086,653.034,24.374,3.030,122.878
214,05182021_8:a_00008,59,159.720,648.534,159.720,648.534,11.426,6.574,136.593
215,05182021_8:a_00008,27,190.093,673.981,190.093,673.981,6.727,5.110,129.596
216,05182021_8:a_00008,58,204.707,731.534,204.707,731.534,12.290,6.009,121.728
217,05182021_8:a_00008,113,148.987,740.438,148.987,740.438,16.005,8.989,118.820
218,05182021_8:a_00008,57,260.044,745.939,260.044,745.939,10.120,7.172,128.745
219,05182021_8:a_00008,20,364.500,768.000,364.500,768.000,9.214,2.764,119.285
220,05182021_8:a_00009,25,397.220,4.820,397.220,4.820,6.543,4.865,110.004
221,05182021_8:a_00009,20,505.100,155.700,505.100,155.700,6.418,3.968,139.787
222,05182021_8:a_00009,25,385.460,203.420,385.460,203.420,6.138,5.186,99.542
223,05182021_8:a_00009,39,467.013,218.603,467.013,218.603,7.793,6.372,92.235
224,05182021_8:a_00009,27,442.685,244.352,442.685,244.352,7.157,4.803,19.142
225,05182021_8:a_00009,31,511.500,264.500,511.500,264.500,7.360,5.363,90.000
226,05182021_8:a_00009,53,357.972,372.387,357.972,372.387,10.280,6.565,128.538
227,05182021_8:a_00009,831,268.656,399.026,268.656,399.026,37.394,28.295,127.024
228,05182021_8:a_00009,115,327.422,476.448,327.422,476.448,23.818,6.148,115.259
229,05182021_8:a_00009,30,262.767,519.633,262.767,519.633,7.700,4.961,100.285
230,05182021_8:a_00009,37,438.716,528.149,438.716,528.149,8.219,5.732,130.762
231,05182021_8:a_00009,202,253.708,561.673,253.708,561.673,19.441,13.229,98.686
232,05182021_8:a_00009,21,529.786,556.167,529.786,556.167,6.432,4.157,115.954
233,05182021_8:a_00009,50,418.400,587.060,418.400,587.060,9.197,6.922,109.357
234,05182021_8:a_00009,166,297.735,611.108,297.735,611.108,28.403,7.441,119.739
235,05182021_8:a_00009,36,249.611,611.056,249.611,611.056,8.650,5.299,125.261
236,05182021_8:a_00009,32,450.625,618.594,450.625,618.594,8.802,4.629,86.948
237,05182021_8:a_00009,29,349.466,622.879,349.466,622.879,7.087,5.210,109.158
238,05182021_8:a_00009,47,458.479,625.096,458.479,625.096,12.800,4.675,15.566
239,05182021_8:a_00009,60,405.700,652.633,405.700,652.633,24.178,3.160,122.993
240,05182021_8:a_00009,62,159.339,648.129,159.339,648.129,11.570,6.823,133.507
241,05182021_8:a_00009,29,189.879,673.362,189.879,673.362,6.953,5.310,142.106
242,05182021_8:a_00009,55,204.591,731.318,204.591,731.318,11.490,6.095,117.424
243,05182021_8:a_00009,113,148.792,740.137,148.792,740.137,15.424,9.328,117.688
244,05182021_8:a_00009,58,259.983,746.017,259.983,746.017,9.745,7.578,131.127
245,05182021_8:a_00009,22,364.409,767.682,364.409,767.682,9.824,2.851,117.370
246,05182021_8:a_00010,25,397.180,4.500,397.180,4.500,6.156,5.171,127.892
247,05182021_8:a_00010,24,385.167,203.375,385.167,203.375,6.111,5.001,160.395
248,05182021_8:a_00010,38,466.605,218.500,466.605,218.500,7.188,6.731,0.000
249,05182021_8:a_00010,27,442.685,244.352,442.685,244.352,7.157,4.803,19.142
250,05182021_8:a_00010,29,511.328,264.397,511.328,264.397,7.121,5.185,9.969
251,05182021_8:a_00010,52,357.692,372.519,357.692,372.519,9.748,6.792,121.398
252,05182021_8:a_00010,835,268.220,398.593,268.220,398.593,37.092,28.663,133.754
253,05182021_8:a_00010,119,327.282,476.492,327.282,476.492,24.135,6.278,116.104
254,05182021_8:a_00010,32,263.094,519.656,263.094,519.656,7.434,5.481,98.822
255,05182021_8:a_00010,35,438.671,527.643,438.671,527.643,8.341,5.343,133.352
256,05182021_8:a_00010,204,253.985,561.397,253.985,561.397,19.109,13.593,92.806
257,05182021_8:a_00010,22,530.182,556.136,530.182,556.136,6.137,4.564,100.881
258,05182021_8:a_00010,45,418.367,586.789,418.367,586.789,7.973,7.186,107.383
259,05182021_8:a_00010,168,297.863,611.060,297.863,611.060,27.872,7.674,118.490
260,05182021_8:a_00010,36,249.861,610.917,249.861,610.917,8.127,5.640,118.638
261,05182021_8:a_00010,32,450.844,618.781,450.844,618.781,8.784,4.638,87.033
262,05182021_8:a_00010,28,349.714,623.000,349.714,623.000,6.024,5.918,90.000
263,05182021_8:a_00010,50,458.620,625.260,458.620,625.260,12.723,5.004,12.998
264,05182021_8:a_00010,60,405.717,652.717,405.717,652.717,24.661,3.098,122.647
265,05182021_8:a_00010,61,159.352,648.041,159.352,648.041,11.639,6.673,128.407
266,05182021_8:a_00010,27,189.907,673.352,189.907,673.352,7.373,4.663,136.503
267,05182021_8:a_00010,57,204.395,731.167,204.395,731.167,10.662,6.807,107.872
268,05182021_8:a_00010,117,148.509,739.996,148.509,739.996,14.246,10.457,113.730
269,05182021_8:a_00010,58,259.603,745.828,259.603,745.828,10.057,7.343,146.843
270,05182021_8:a_00010,21,364.405,768.119,364.405,768.119,9.454,2.828,121.520
271,05182021_8:a_00011,22,396.864,4.364,396.864,4.364,5.871,4.771,157.869
272,05182021_8:a_00011,24,384.750,203.083,384.750,203.083,7.227,4.228,140.690
273,05182021_8:a_00011,43,466.430,218.035,466.430,218.035,9.754,5.613,155.751
274,05182021_8:a_00011,27,442.685,244.352,442.685,244.352,7.157,4.803,19.142
275,05182021_8:a_00011,33,511.076,264.106,511.076,264.106,9.227,4.554,143.011
276,05182021_8:a_00011,54,357.704,372.352,357.704,372.352,9.341,7.361,131.524
277,05182021_8:a_00011,829,268.066,398.282,268.066,398.282,37.161,28.404,138.573
278,05182021_8:a_00011,115,326.822,476.317,326.822,476.317,24.163,6.060,114.716
279,05182021_8:a_00011,30,262.867,519.367,262.867,519.367,6.801,5.616,92.938
280,05182021_8:a_00011,37,438.500,527.500,438.500,527.500,8.046,5.855,134.999
281,05182021_8:a_00011,199,253.716,561.168,253.716,561.168,17.956,14.111,86.894
282,05182021_8:a_00011,20,529.850,555.850,529.850,555.850,5.515,4.617,87.855
283,05182021_8:a_00011,46,418.130,586.543,418.130,586.543,8.676,6.751,174.433
284,05182021_8:a_00011,169,297.766,610.926,297.766,610.926,27.182,7.916,117.062
285,05182021_8:a_00011,36,249.861,610.639,249.861,610.639,7.712,5.944,130.141
286,05182021_8:a_00011,30,450.600,618.667,450.600,618.667,8.680,4.400,84.271
287,05182021_8:a_00011,27,349.093,622.463,349.093,622.463,6.653,5.167,152.439
288,05182021_8:a_00011,46,458.326,625.109,458.326,625.109,12.298,4.762,15.042
289,05182021_8:a_00011,61,405.680,652.779,405.680,652.779,24.578,3.160,122.863
290,05182021_8:a_00011,61,159.270,647.943,159.270,647.943,10.845,7.162,128.071
291,05182021_8:a_00011,28,190.107,673.286,190.107,673.286,8.047,4.430,125.910
292,05182021_8:a_00011,58,204.414,730.966,204.414,730.966,10.163,7.266,104.894
293,05182021_8:a_00011,114,148.421,739.702,148.421,739.702,13.069,11.106,126.556
294,05182021_8:a_00011,54,259.611,745.556,259.611,745.556,10.822,6.353,138.623
295,05182021_8:a_00011,23,364.283,767.761,364.283,767.761,10.172,2.879,118.772
296,05182021_8:a_00012,22,397.000,4.409,397.000,4.409,6.458,4.337,141.749
297,05182021_8:a_00012,27,384.685,203.019,384.685,203.019,7.846,4.382,127.811
298,05182021_8:a_00012,39,466.090,218.013,466.090,218.013,10.552,4.706,138.013
299,05182021_8:a_00012,27,442.685,244.352,442.685,244.352,7.157,4.803,19.142
300,05182021_8:a_00012,33,510.742,264.106,510.742,264.106,9.671,4.345,128.547
301,05182021_8:a_00012,53,357.575,372.255,357.575,372.255,10.060,6.708,137.897
302,05182021_8:a_00012,826,267.686,397.810,267.686,397.810,37.827,27.803,142.825
303,05182021_8:a_00012,115,326.917,476.439,326.917,476.439,23.824,6.146,114.910
304,05182021_8:a_00012,30,263.033,519.300,263.033,519.300,6.559,5.824,69.488
305,05182021_8:a_00012,36,438.417,527.417,438.417,527.417,8.616,5.320,135.000
306,05182021_8:a_00012,197,253.820,561.033,253.820,561.033,17.115,14.656,66.763
307,05182021_8:a_00012,43,418.244,586.616,418.244,586.616,10.024,5.462,142.524
308,05182021_8:a_00012,163,297.629,610.721,297.629,610.721,26.021,7.976,115.617
309,05182021_8:a_00012,35,249.814,610.386,249.814,610.386,7.492,5.948,138.675
310,05182021_8:a_00012,31,450.790,618.790,450.790,618.790,8.784,4.493,87.328
311,05182021_8:a_00012,28,348.929,622.500,348.929,622.500,7.956,4.481,131.657
312,05182021_8:a_00012,45,458.344,625.144,458.344,625.144,12.281,4.665,15.122
313,05182021_8:a_00012,57,405.430,652.588,405.430,652.588,24.233,2.995,122.743
314,05182021_8:a_00012,60,158.933,647.550,158.933,647.550,9.805,7.791,129.461
315,05182021_8:a_00012,28,189.821,673.214,189.821,673.214,7.072,5.041,121.146
316,05182021_8:a_00012,55,203.955,730.773,203.955,730.773,8.773,7.983,100.357
317,05182021_8:a_00012,111,147.887,739.212,147.887,739.212,13.702,10.314,156.114
318,05182021_8:a_00012,58,259.241,745.397,259.241,745.397,12.070,6.119,132.605
319,05182021_8:a_00012,23,364.152,767.804,364.152,767.804,10.327,2.836,122.993
320,05182021_8:a_00013,23,396.413,3.891,396.413,3.891,6.569,4.458,123.306
321,05182021_8:a_00013,24,384.625,202.625,384.625,202.625,7.072,4.321,117.916
322,05182021_8:a_00013,44,466.205,217.955,466.205,217.955,11.393,4.917,127.276
