 ,Label,Area,X,Y,XM,YM,Major,Minor,Angle
58,05182021_3:a_00001.tif,175,154.169,73.849,154.169,73.849,25.483,8.744,76.098
59,05182021_3:a_00001.tif,311,192.021,76.082,192.021,76.082,20.773,19.063,90.497
60,05182021_3:a_00001.tif,396,218.301,78.538,218.301,78.538,27.471,18.354,70.561
61,05182021_3:a_00001.tif,344,247.552,75.863,247.552,75.863,22.369,19.580,84.250
62,05182021_3:a_00001.tif,310,275.810,75.029,275.810,75.029,20.260,19.482,110.062
63,05182021_3:a_00001.tif,310,314.810,75.029,314.810,75.029,20.260,19.482,110.062
64,05182021_3:a_00001.tif,451,343.657,80.797,343.657,80.797,29.783,19.281,88.802
65,05182021_3:a_00001.tif,375,385.865,76.796,385.865,76.796,24.066,19.840,85.361
66,05182021_3:a_00001.tif,175,641.169,73.849,641.169,73.849,25.483,8.744,76.098
67,05182021_3:a_00001.tif,344,664.552,75.863,664.552,75.863,22.369,19.580,84.250
68,05182021_3:a_00001.tif,264,691.553,76.117,691.553,76.117,20.926,16.063,93.291
69,05182021_3:a_00001.tif,135,295.500,76.500,295.500,76.500,30.466,5.642,90.000
70,05182021_3:a_00001.tif,135,600.500,76.500,600.500,76.500,30.466,5.642,90.000
71,05182021_3:a_00001.tif,25,574.500,87.500,574.500,87.500,5.642,5.642,0.000
72,05182021_3:a_00001.tif,25,627.500,87.500,627.500,87.500,5.642,5.642,0.000
73,05182021_3:a_00001.tif,116,412.500,98.000,412.500,98.000,32.723,4.514,0.000
74,05182021_3:a_00002,28,649.179,72.857,649.179,72.857,7.080,5.035,81.488
75,05182021_3:a_00002,37,624.608,142.986,624.608,142.986,8.133,5.792,134.386
76,05182021_3:a_00002,35,554.129,244.557,554.129,244.557,7.863,5.667,39.767
77,05182021_3:a_00002,66,600.500,248.409,600.500,248.409,11.049,7.606,49.039
78,05182021_3:a_00002,26,513.577,267.423,513.577,267.423,6.841,4.839,15.039
79,05182021_3:a_00002,21,369.643,306.310,369.643,306.310,5.328,5.018,20.301
80,05182021_3:a_00002,29,460.466,320.776,460.466,320.776,7.191,5.135,35.769
81,05182021_3:a_00002,52,729.096,331.692,729.096,331.692,9.543,6.938,51.562
82,05182021_3:a_00002,27,785.315,349.537,785.315,349.537,6.606,5.204,165.109
83,05182021_3:a_00002,42,704.833,426.667,704.833,426.667,9.203,5.811,4.680
84,05182021_3:a_00002,24,525.167,475.625,525.167,475.625,6.111,5.001,19.605
85,05182021_3:a_00002,31,609.016,493.274,609.016,493.274,7.578,5.208,47.668
86,05182021_3:a_00002,36,684.028,495.528,684.028,495.528,8.174,5.607,40.216
87,05182021_3:a_00002,64,542.516,508.172,542.516,508.172,11.340,7.186,55.077
88,05182021_3:a_00002,32,937.375,536.719,937.375,536.719,7.566,5.385,2.972
89,05182021_3:a_00002,31,639.758,538.565,639.758,538.565,7.718,5.114,55.397
90,05182021_3:a_00002,36,409.417,538.944,409.417,538.944,7.974,5.748,19.530
91,05182021_3:a_00002,20,326.750,553.850,326.750,553.850,5.498,4.631,51.842
92,05182021_3:a_00002,79,819.386,565.956,819.386,565.956,14.301,7.034,8.922
93,05182021_3:a_00002,37,496.662,564.932,496.662,564.932,7.963,5.916,15.907
94,05182021_3:a_00002,33,634.773,596.015,634.773,596.015,8.048,5.221,63.078
95,05182021_3:a_00002,36,781.111,635.250,781.111,635.250,7.914,5.792,99.057
96,05182021_3:a_00002,34,822.088,651.147,822.088,651.147,8.409,5.148,43.109
97,05182021_3:a_00002,37,511.446,665.743,511.446,665.743,7.708,6.112,179.475
98,05182021_3:a_00002,22,423.727,668.591,423.727,668.591,5.469,5.122,33.690
99,05182021_3:a_00002,78,744.910,673.244,744.910,673.244,12.623,7.868,36.942
100,05182021_3:a_00002,27,309.389,672.685,309.389,672.685,6.942,4.952,89.385
101,05182021_3:a_00002,28,306.000,724.357,306.000,724.357,7.069,5.043,14.536
102,05182021_3:a_00002,29,868.672,726.052,868.672,726.052,7.170,5.150,37.050
103,05182021_3:a_00002,56,522.089,732.125,522.089,732.125,9.817,7.263,66.267
104,05182021_3:a_00002,28,279.893,739.893,279.893,739.893,7.501,4.753,45.000
105,05182021_3:a_00002,65,648.854,746.838,648.854,746.838,11.076,7.472,145.039
106,05182021_3:a_00002,66,629.803,767.212,629.803,767.212,10.102,8.318,16.123
107,05182021_3:a_00002,53,798.840,779.500,798.840,779.500,9.377,7.196,35.807
108,05182021_3:a_00002,37,692.122,787.878,692.122,787.878,8.115,5.805,0.516
109,05182021_3:a_00002,23,747.761,814.717,747.761,814.717,5.580,5.248,86.830
110,05182021_3:a_00002,23,655.065,841.674,655.065,841.674,5.800,5.049,16.111
111,05182021_3:a_00002,87,562.753,849.397,562.753,849.397,12.184,9.091,37.321
112,05182021_3:a_00002,29,412.500,900.500,412.500,900.500,7.722,4.782,65.118
113,05182021_3:a_00002,20,774.000,900.200,774.000,900.200,5.076,5.017,0.000
114,05182021_3:a_00002,25,320.380,913.740,320.380,913.740,6.649,4.788,55.054
115,05182021_3:a_00002,51,254.167,939.167,254.167,939.167,10.531,6.166,92.863
116,05182021_3:a_00002,104,484.058,972.356,484.058,972.356,14.647,9.040,92.771
117,05182021_3:a_00002,28,515.607,998.500,515.607,998.500,7.542,4.727,28.150
118,05182021_3:a_00002,33,604.894,1003.379,604.894,1003.379,7.939,5.292,49.418
119,05182021_3:a_00003,29,649.155,72.672,649.155,72.672,7.663,4.818,59.173
120,05182021_3:a_00003,39,624.936,142.577,624.936,142.577,9.449,5.255,73.079
121,05182021_3:a_00003,34,554.324,244.500,554.324,244.500,7.797,5.552,11.553
122,05182021_3:a_00003,72,600.708,248.458,600.708,248.458,11.028,8.313,41.504
123,05182021_3:a_00003,29,513.810,267.293,513.810,267.293,6.672,5.534,166.717
124,05182021_3:a_00003,20,370.000,306.200,370.000,306.200,5.076,5.017,0.000
125,05182021_3:a_00003,30,460.667,320.700,460.667,320.700,6.998,5.458,12.809
126,05182021_3:a_00003,49,729.357,331.867,729.357,331.867,9.195,6.785,33.110
127,05182021_3:a_00003,27,785.500,349.500,785.500,349.500,7.031,4.889,109.736
128,05182021_3:a_00003,20,542.150,360.050,542.150,360.050,6.319,4.030,101.195
129,05182021_3:a_00003,40,704.875,426.550,704.875,426.550,8.787,5.796,152.646
130,05182021_3:a_00003,27,525.093,475.574,525.093,475.574,6.170,5.572,62.633
131,05182021_3:a_00003,31,608.694,493.145,608.694,493.145,7.511,5.255,34.915
132,05182021_3:a_00003,37,683.878,495.446,683.878,495.446,8.052,5.851,8.581
133,05182021_3:a_00003,65,542.346,508.146,542.346,508.146,11.398,7.261,46.983
134,05182021_3:a_00003,32,937.500,536.250,937.500,536.250,7.099,5.740,120.321
135,05182021_3:a_00003,30,639.733,538.467,639.733,538.467,7.557,5.054,31.457
136,05182021_3:a_00003,37,409.446,538.743,409.446,538.743,7.708,6.112,179.475
137,05182021_3:a_00003,21,326.833,553.643,326.833,553.643,5.538,4.828,50.392
138,05182021_3:a_00003,80,819.050,565.875,819.050,565.875,14.660,6.948,5.660
139,05182021_3:a_00003,38,496.368,564.553,496.368,564.553,7.756,6.238,141.920
140,05182021_3:a_00003,32,634.719,595.719,634.719,595.719,7.822,5.209,45.000
141,05182021_3:a_00003,36,781.194,634.833,781.194,634.833,8.177,5.606,68.404
142,05182021_3:a_00003,35,821.900,650.957,821.900,650.957,8.202,5.433,25.500
143,05182021_3:a_00003,38,511.421,665.263,511.421,665.263,8.012,6.039,109.101
144,05182021_3:a_00003,21,424.167,668.357,424.167,668.357,5.538,4.828,50.392
145,05182021_3:a_00003,81,744.981,673.080,744.981,673.080,12.033,8.571,25.959
146,05182021_3:a_00003,29,309.500,672.500,309.500,672.500,7.722,4.782,65.118
147,05182021_3:a_00003,27,306.389,724.204,306.389,724.204,6.352,5.412,173.747
148,05182021_3:a_00003,28,868.750,726.000,868.750,726.000,6.772,5.264,13.188
149,05182021_3:a_00003,59,522.246,731.788,522.246,731.788,9.941,7.556,53.162
150,05182021_3:a_00003,27,280.167,739.833,280.167,739.833,7.071,4.862,45.000
151,05182021_3:a_00003,67,649.097,746.799,649.097,746.799,12.181,7.003,94.543
152,05182021_3:a_00003,64,630.047,767.000,630.047,767.000,9.383,8.684,168.580
153,05182021_3:a_00003,56,799.125,779.286,799.125,779.286,9.158,7.786,21.367
154,05182021_3:a_00003,35,692.529,787.729,692.529,787.729,7.592,5.870,140.702
155,05182021_3:a_00003,21,748.214,814.500,748.214,814.500,5.319,5.027,0.000
156,05182021_3:a_00003,22,655.273,841.591,655.273,841.591,5.455,5.135,70.994
157,05182021_3:a_00003,21,836.643,842.500,836.643,842.500,5.622,4.756,38.953
158,05182021_3:a_00003,86,563.035,849.198,563.035,849.198,11.367,9.633,28.802
159,05182021_3:a_00003,27,413.056,900.389,413.056,900.389,6.868,5.006,40.590
160,05182021_3:a_00003,20,774.250,899.750,774.250,899.750,5.142,4.953,135.000
161,05182021_3:a_00003,27,320.870,913.537,320.870,913.537,6.981,4.925,28.791
162,05182021_3:a_00003,51,254.363,939.029,254.363,939.029,10.943,5.934,70.538
163,05182021_3:a_00003,106,484.085,972.066,484.085,972.066,15.695,8.599,69.855
164,05182021_3:a_00003,28,515.429,998.571,515.429,998.571,7.232,4.929,4.385
165,05182021_3:a_00003,35,604.929,1003.186,604.929,1003.186,7.953,5.603,24.031
166,05182021_3:a_00004,27,649.463,72.722,649.463,72.722,7.587,4.531,51.736
167,05182021_3:a_00004,39,625.218,142.423,625.218,142.423,10.181,4.877,50.180
168,05182021_3:a_00004,36,554.444,244.306,554.444,244.306,7.508,6.105,140.169
169,05182021_3:a_00004,71,600.613,248.359,600.613,248.359,10.579,8.545,16.348
170,05182021_3:a_00004,27,513.944,266.759,513.944,266.759,6.605,5.204,97.628
171,05182021_3:a_00004,22,370.136,306.000,370.136,306.000,5.771,4.854,68.074
172,05182021_3:a_00004,27,460.685,320.426,460.685,320.426,6.684,5.143,159.714
173,05182021_3:a_00004,50,729.200,331.640,729.200,331.640,8.716,7.304,20.208
174,05182021_3:a_00004,28,785.500,349.393,785.500,349.393,7.542,4.727,61.850
175,05182021_3:a_00004,20,542.100,359.800,542.100,359.800,6.660,3.823,61.402
176,05182021_3:a_00004,44,705.250,426.295,705.250,426.295,9.793,5.721,88.655
177,05182021_3:a_00004,22,525.273,475.409,525.273,475.409,5.469,5.122,33.690
178,05182021_3:a_00004,31,609.468,493.081,609.468,493.081,7.064,5.588,9.962
179,05182021_3:a_00004,36,684.167,495.417,684.167,495.417,7.626,6.011,146.940
180,05182021_3:a_00004,63,542.659,507.992,542.659,507.992,10.702,7.496,32.383
181,05182021_3:a_00004,31,937.984,536.500,937.984,536.500,7.886,5.005,59.391
182,05182021_3:a_00004,36,409.889,538.389,409.889,538.389,8.061,5.686,102.818
183,05182021_3:a_00004,29,639.672,538.500,639.672,538.500,7.248,5.094,19.999
184,05182021_3:a_00004,24,326.875,553.542,326.875,553.542,5.752,5.312,79.722
185,05182021_3:a_00004,79,819.500,566.006,819.500,566.006,14.242,7.063,8.935
186,05182021_3:a_00004,35,496.643,564.271,496.643,564.271,8.294,5.373,88.181
187,05182021_3:a_00004,30,634.967,595.767,634.967,595.767,6.919,5.520,33.313
188,05182021_3:a_00004,36,781.250,634.972,781.250,634.972,8.537,5.369,47.271
189,05182021_3:a_00004,34,821.971,650.735,821.971,650.735,7.999,5.412,3.467
190,05182021_3:a_00004,40,511.600,664.800,511.600,664.800,8.717,5.843,64.265
191,05182021_3:a_00004,22,423.955,668.182,423.955,668.182,5.737,4.882,61.083
192,05182021_3:a_00004,78,745.154,672.833,745.154,672.833,11.349,8.751,0.000
193,05182021_3:a_00004,29,309.603,672.293,309.603,672.293,7.738,4.772,39.273
194,05182021_3:a_00004,27,306.426,723.907,306.426,723.907,6.451,5.329,102.492
195,05182021_3:a_00004,29,868.914,725.914,868.914,725.914,7.072,5.221,135.000
196,05182021_3:a_00004,57,522.254,731.693,522.254,731.693,9.871,7.352,40.400
197,05182021_3:a_00004,26,280.154,739.615,280.154,739.615,6.787,4.877,29.467
198,05182021_3:a_00004,64,649.156,746.688,649.156,746.688,12.302,6.624,65.784
199,05182021_3:a_00004,63,629.833,766.690,629.833,766.690,9.877,8.121,95.753
200,05182021_3:a_00004,54,799.000,779.074,799.000,779.074,8.881,7.742,128.002
201,05182021_3:a_00004,35,692.300,787.729,692.300,787.729,8.242,5.407,83.245
202,05182021_3:a_00004,21,748.405,814.405,748.405,814.405,5.625,4.753,98.391
203,05182021_3:a_00004,21,655.167,841.357,655.167,841.357,5.538,4.828,50.392
204,05182021_3:a_00004,82,563.134,848.720,563.134,848.720,10.632,9.820,162.105
205,05182021_3:a_00004,20,774.050,899.700,774.050,899.700,5.416,4.702,6.914
206,05182021_3:a_00004,26,413.000,900.500,413.000,900.500,6.637,4.988,33.690
207,05182021_3:a_00004,25,320.940,913.420,320.940,913.420,6.257,5.087,8.536
208,05182021_3:a_00004,51,254.343,939.029,254.343,939.029,11.058,5.872,57.606
209,05182021_3:a_00004,103,484.626,971.723,484.626,971.723,15.584,8.415,56.682
210,05182021_3:a_00004,29,515.845,998.638,515.845,998.638,7.196,5.132,128.506
211,05182021_3:a_00004,34,605.441,1003.176,605.441,1003.176,7.390,5.858,175.710
212,05182021_3:a_00005,27,649.500,72.611,649.500,72.611,7.311,4.702,31.565
213,05182021_3:a_00005,41,625.183,142.451,625.183,142.451,9.909,5.268,39.598
214,05182021_3:a_00005,35,555.129,244.071,555.129,244.071,8.223,5.419,85.772
215,05182021_3:a_00005,70,601.014,248.157,601.014,248.157,9.724,9.165,130.171
216,05182021_3:a_00005,28,514.429,266.607,514.429,266.607,7.372,4.836,67.226
217,05182021_3:a_00005,20,370.550,305.900,370.550,305.900,5.225,4.874,44.105
218,05182021_3:a_00005,27,460.907,320.537,460.907,320.537,6.699,5.132,85.779
219,05182021_3:a_00005,48,729.688,331.750,729.688,331.750,8.303,7.361,122.825
220,05182021_3:a_00005,28,785.714,349.214,785.714,349.214,7.345,4.854,40.317
221,05182021_3:a_00005,44,705.273,426.136,705.273,426.136,10.079,5.558,60.298
222,05182021_3:a_00005,24,525.208,475.125,525.208,475.125,5.728,5.335,77.005
223,05182021_3:a_00005,31,609.242,492.887,609.242,492.887,6.755,5.844,148.826
224,05182021_3:a_00005,38,684.079,495.105,684.079,495.105,8.116,5.961,97.547
225,05182021_3:a_00005,64,542.453,507.906,542.453,507.906,10.388,7.844,11.957
226,05182021_3:a_00005,33,937.773,535.985,937.773,535.985,8.111,5.180,47.595
227,05182021_3:a_00005,38,409.947,537.947,409.947,537.947,8.619,5.614,66.500
228,05182021_3:a_00005,30,639.633,538.133,639.633,538.133,6.801,5.616,177.062
229,05182021_3:a_00005,22,326.909,553.318,326.909,553.318,5.729,4.889,69.379
230,05182021_3:a_00005,76,819.382,566.013,819.382,566.013,14.130,6.848,7.698
231,05182021_3:a_00005,37,496.743,563.986,496.743,563.986,8.290,5.683,63.270
232,05182021_3:a_00005,29,634.879,595.534,634.879,595.534,7.359,5.018,3.576
233,05182021_3:a_00005,36,781.722,634.917,781.722,634.917,8.076,5.676,28.446
234,05182021_3:a_00005,35,822.386,650.814,822.386,650.814,7.996,5.573,117.430
235,05182021_3:a_00005,38,511.974,664.421,511.974,664.421,8.654,5.591,47.432
236,05182021_3:a_00005,25,424.140,668.020,424.140,668.020,6.005,5.301,54.758
237,05182021_3:a_00005,79,745.576,672.627,745.576,672.627,11.474,8.767,132.620
238,05182021_3:a_00005,29,309.672,672.500,309.672,672.500,7.248,5.094,19.999
239,05182021_3:a_00005,31,306.500,723.887,306.500,723.887,7.724,5.110,74.670
240,05182021_3:a_00005,27,869.352,725.685,869.352,725.685,7.157,4.803,70.858
241,05182021_3:a_00005,61,522.615,731.369,522.615,731.369,9.826,7.904,22.941
242,05182021_3:a_00005,26,280.615,739.462,280.615,739.462,6.913,4.789,175.750
243,05182021_3:a_00005,66,649.576,746.803,649.576,746.803,12.655,6.640,51.912
244,05182021_3:a_00005,65,630.269,766.269,630.269,766.269,10.515,7.871,73.201
245,05182021_3:a_00005,56,799.375,778.786,799.375,778.786,9.367,7.612,98.606
246,05182021_3:a_00005,36,692.750,787.833,692.750,787.833,8.469,5.413,47.073
247,05182021_3:a_00005,21,748.643,814.310,748.643,814.310,5.328,5.018,20.301
248,05182021_3:a_00005,22,655.500,841.364,655.500,841.364,5.585,5.016,90.000
249,05182021_3:a_00005,83,563.753,848.560,563.753,848.560,11.276,9.372,95.508
250,05182021_3:a_00005,28,413.143,900.393,413.143,900.393,6.492,5.491,2.813
251,05182021_3:a_00005,21,774.405,899.595,774.405,899.595,5.625,4.753,81.609
252,05182021_3:a_00005,26,320.731,913.115,320.731,913.115,6.258,5.290,120.070
253,05182021_3:a_00005,50,254.120,938.920,254.120,938.920,10.678,5.962,43.713
254,05182021_3:a_00005,106,484.509,971.594,484.509,971.594,15.439,8.742,46.872
255,05182021_3:a_00005,28,515.571,998.393,515.571,998.393,7.372,4.836,67.226
256,05182021_3:a_00005,34,605.265,1002.971,605.265,1002.971,7.828,5.530,115.824
257,05182021_3:a_00006,24,649.500,72.667,649.500,72.667,6.041,5.058,158.274
258,05182021_3:a_00006,36,625.139,142.472,625.139,142.472,8.621,5.317,19.011
259,05182021_3:a_00006,35,554.843,243.814,554.843,243.814,8.389,5.312,50.235
260,05182021_3:a_00006,70,601.071,247.886,601.071,247.886,10.638,8.378,82.205
261,05182021_3:a_00006,28,514.321,266.500,514.321,266.500,7.551,4.721,47.630
262,05182021_3:a_00006,31,460.952,320.113,460.952,320.113,7.706,5.122,49.224
263,05182021_3:a_00006,50,729.700,331.480,729.700,331.480,9.129,6.974,81.107
264,05182021_3:a_00006,30,785.767,349.067,785.767,349.067,7.236,5.279,32.273
265,05182021_3:a_00006,42,705.476,426.167,705.476,426.167,9.733,5.494,48.969
266,05182021_3:a_00006,24,525.583,475.000,525.583,475.000,5.769,5.297,90.000
267,05182021_3:a_00006,29,609.431,492.707,609.431,492.707,7.626,4.842,86.847
268,05182021_3:a_00006,38,684.368,494.895,684.368,494.895,8.785,5.507,59.104
269,05182021_3:a_00006,67,542.843,507.784,542.843,507.784,10.199,8.364,156.200
270,05182021_3:a_00006,32,937.875,536.188,937.875,536.188,7.814,5.214,31.218
271,05182021_3:a_00006,36,410.250,537.972,410.250,537.972,8.537,5.369,47.271
272,05182021_3:a_00006,29,640.328,538.259,640.328,538.259,6.897,5.353,108.250
273,05182021_3:a_00006,20,326.850,553.300,326.850,553.300,5.683,4.481,56.815
274,05182021_3:a_00006,81,819.475,566.130,819.475,566.130,14.249,7.238,9.022
275,05182021_3:a_00006,36,497.028,564.000,497.028,564.000,8.323,5.508,45.625
276,05182021_3:a_00006,28,635.000,595.500,635.000,595.500,6.718,5.307,159.495
277,05182021_3:a_00006,32,781.781,634.750,781.781,634.750,7.734,5.268,4.488
278,05182021_3:a_00006,36,822.361,650.750,822.361,650.750,8.374,5.474,67.281
279,05182021_3:a_00006,37,511.824,664.365,511.824,664.365,8.243,5.715,32.782
280,05182021_3:a_00006,23,424.239,667.717,424.239,667.717,5.580,5.248,93.170
281,05182021_3:a_00006,75,745.500,672.207,745.500,672.207,11.737,8.136,91.482
282,05182021_3:a_00006,29,309.741,672.121,309.741,672.121,6.508,5.673,171.985
283,05182021_3:a_00006,31,306.661,723.532,306.661,723.532,7.857,5.024,48.366
284,05182021_3:a_00006,26,869.154,725.577,869.154,725.577,7.267,4.555,48.115
285,05182021_3:a_00006,59,522.686,731.127,522.686,731.127,9.109,8.247,148.306
286,05182021_3:a_00006,28,280.500,739.000,280.500,739.000,6.718,5.307,110.505
287,05182021_3:a_00006,68,649.397,746.426,649.397,746.426,12.553,6.897,40.915
288,05182021_3:a_00006,63,630.183,766.087,630.183,766.087,10.740,7.469,61.463
289,05182021_3:a_00006,55,799.536,778.445,799.536,778.445,9.834,7.121,66.905
290,05182021_3:a_00006,39,692.628,787.679,692.628,787.679,8.535,5.818,37.795
291,05182021_3:a_00006,21,748.357,814.167,748.357,814.167,5.538,4.828,39.608
292,05182021_3:a_00006,23,655.674,841.065,655.674,841.065,5.800,5.049,73.889
293,05182021_3:a_00006,82,563.988,848.305,563.988,848.305,12.354,8.451,78.557
294,05182021_3:a_00006,28,413.500,900.000,413.500,900.000,6.718,5.307,110.505
295,05182021_3:a_00006,20,774.450,899.550,774.450,899.550,5.672,4.489,45.000
296,05182021_3:a_00006,28,321.321,912.821,321.321,912.821,7.559,4.716,72.362
297,05182021_3:a_00006,53,254.670,938.953,254.670,938.953,10.455,6.454,36.663
298,05182021_3:a_00006,107,484.864,971.350,484.864,971.350,15.127,9.006,36.078
299,05182021_3:a_00006,28,516.107,998.107,516.107,998.107,7.501,4.753,45.000
300,05182021_3:a_00006,34,605.794,1003.176,605.794,1003.176,8.329,5.197,69.817
301,05182021_3:a_00007,26,649.692,72.385,649.692,72.385,6.486,5.104,84.840
302,05182021_3:a_00007,37,625.500,142.500,625.500,142.500,9.040,5.211,9.076
303,05182021_3:a_00007,38,555.316,243.921,555.316,243.921,8.835,5.477,36.143
304,05182021_3:a_00007,65,601.331,247.546,601.331,247.546,10.625,7.789,72.754
305,05182021_3:a_00007,28,514.607,266.429,514.607,266.429,7.372,4.836,22.774
306,05182021_3:a_00007,30,461.200,319.967,461.200,319.967,7.711,4.954,43.800
307,05182021_3:a_00007,49,729.786,331.418,729.786,331.418,9.682,6.444,57.053
308,05182021_3:a_00007,30,785.633,349.033,785.633,349.033,6.864,5.565,13.500
309,05182021_3:a_00007,46,705.500,426.000,705.500,426.000,9.986,5.865,34.790
310,05182021_3:a_00007,24,525.250,474.833,525.250,474.833,5.910,5.171,94.429
311,05182021_3:a_00007,29,609.500,492.500,609.500,492.500,7.722,4.782,65.118
312,05182021_3:a_00007,38,684.211,494.842,684.211,494.842,8.600,5.626,48.475
313,05182021_3:a_00007,67,542.709,507.500,542.709,507.500,10.655,8.006,96.002
314,05182021_3:a_00007,34,937.912,535.853,937.912,535.853,7.995,5.414,16.107
315,05182021_3:a_00007,38,410.316,537.763,410.316,537.763,8.426,5.742,41.871
316,05182021_3:a_00007,30,640.300,537.733,640.300,537.733,7.589,5.033,67.298
317,05182021_3:a_00007,25,327.140,553.020,327.140,553.020,6.005,5.301,54.758
318,05182021_3:a_00007,81,819.537,566.117,819.537,566.117,14.165,7.281,8.985
319,05182021_3:a_00007,37,497.122,563.635,497.122,563.635,8.161,5.773,33.215
320,05182021_3:a_00007,29,635.397,595.328,635.397,595.328,7.121,5.185,80.031
321,05182021_3:a_00007,36,782.222,634.722,782.222,634.722,7.862,5.830,127.611
