 ,Label,Area,X,Y,XM,YM,Major,Minor,Angle
289,V1.F5 Select:3.00 s,47,98.606,909.160,98.606,909.160,7.845,7.628,93.963
290,V1.F5 Select:3.00 s,47,62.117,982.096,62.117,982.096,9.568,6.255,173.865
291,V1.F5 Select:3.07 s,23335,618.900,97.605,618.900,97.605,180.570,164.540,77.666
292,V1.F5 Select:3.07 s,70,1121.000,1.443,1121.000,1.443,24.629,3.619,0.437
293,V1.F5 Select:3.07 s,44,437.818,100.750,437.818,100.750,8.300,6.750,143.514
294,V1.F5 Select:3.07 s,206,1276.840,233.320,1276.840,233.320,36.385,7.209,93.182
295,V1.F5 Select:3.07 s,66,605.288,279.742,605.288,279.742,14.570,5.768,118.753
296,V1.F5 Select:3.07 s,57,1275.728,299.219,1275.728,299.219,11.662,6.223,148.738
297,V1.F5 Select:3.07 s,15852,1068.581,400.471,1068.581,400.471,186.944,107.965,37.816
298,V1.F5 Select:3.07 s,1394,545.961,354.797,545.961,354.797,62.870,28.231,13.507
299,V1.F5 Select:3.07 s,1714,1261.547,367.183,1261.547,367.183,52.912,41.245,120.199
300,V1.F5 Select:3.07 s,69,649.616,353.659,649.616,353.659,10.486,8.378,136.249
301,V1.F5 Select:3.07 s,145,1011.872,368.866,1011.872,368.866,19.192,9.619,68.951
302,V1.F5 Select:3.07 s,2440,1260.608,487.922,1260.608,487.922,70.126,44.302,77.828
303,V1.F5 Select:3.07 s,1488,835.980,624.833,835.980,624.833,67.064,28.250,3.179
304,V1.F5 Select:3.07 s,748,408.757,670.298,408.757,670.298,37.632,25.308,20.345
305,V1.F5 Select:3.07 s,5645,407.017,771.411,407.017,771.411,98.491,72.976,67.243
306,V1.F5 Select:3.07 s,24,658.625,812.833,658.625,812.833,6.111,5.001,109.605
307,V1.F5 Select:3.07 s,77,54.227,920.422,54.227,920.422,13.238,7.406,36.499
308,V1.F5 Select:3.07 s,57,62.465,982.342,62.465,982.342,10.399,6.979,172.559
309,V1.F5 Select:3.13 s,31059,416.112,102.473,416.112,102.473,275.471,143.556,48.662
310,V1.F5 Select:3.13 s,26,963.500,0.923,963.500,0.923,14.990,2.208,0.000
311,V1.F5 Select:3.13 s,592,584.269,147.809,584.269,147.809,51.200,14.722,159.945
312,V1.F5 Select:3.13 s,28659,1237.409,382.834,1237.409,382.834,378.883,96.309,87.233
313,V1.F5 Select:3.13 s,18446,958.689,383.694,958.689,383.694,191.494,122.647,108.860
314,V1.F5 Select:3.13 s,224,875.384,320.804,875.384,320.804,21.468,13.285,43.964
315,V1.F5 Select:3.13 s,1205,534.849,364.521,534.849,364.521,52.688,29.120,3.104
316,V1.F5 Select:3.13 s,93,618.382,354.683,618.382,354.683,13.840,8.556,175.775
317,V1.F5 Select:3.13 s,1951,1266.345,639.166,1266.345,639.166,83.370,29.796,86.121
318,V1.F5 Select:3.13 s,895,809.043,628.469,809.043,628.469,41.215,27.649,29.778
319,V1.F5 Select:3.13 s,552,400.668,675.457,400.668,675.457,34.246,20.523,16.421
320,V1.F5 Select:3.13 s,6154,1255.902,761.133,1255.902,761.133,153.974,50.889,101.482
321,V1.F5 Select:3.13 s,4242,383.392,774.389,383.392,774.389,100.014,54.003,69.358
322,V1.F5 Select:3.13 s,23,627.413,823.283,627.413,823.283,5.757,5.087,110.702
323,V1.F5 Select:3.13 s,87,21.914,931.178,21.914,931.178,11.434,9.688,153.899
324,V1.F5 Select:3.13 s,48,61.958,982.208,61.958,982.208,9.537,6.409,169.577
325,V1.F5 Select:3.20 s,51097,336.721,133.392,336.721,133.392,321.435,202.401,125.980
326,V1.F5 Select:3.20 s,69,832.167,1.674,832.167,1.674,22.076,3.980,3.168
327,V1.F5 Select:3.20 s,28,882.357,0.857,882.357,0.857,17.036,2.093,179.350
328,V1.F5 Select:3.20 s,38,437.632,101.000,437.632,101.000,7.609,6.359,135.561
329,V1.F5 Select:3.20 s,545,540.027,127.834,540.027,127.834,40.139,17.288,35.038
330,V1.F5 Select:3.20 s,86512,1042.934,370.851,1042.934,370.851,399.464,275.746,165.592
331,V1.F5 Select:3.20 s,140,787.764,292.857,787.764,292.857,19.137,9.314,108.846
332,V1.F5 Select:3.20 s,110,582.418,350.827,582.418,350.827,19.606,7.144,5.773
333,V1.F5 Select:3.20 s,1759,508.346,364.231,508.346,364.231,76.634,29.225,177.679
334,V1.F5 Select:3.20 s,16249,1249.687,743.372,1249.687,743.372,288.904,71.612,87.952
335,V1.F5 Select:3.20 s,883,785.608,643.885,785.608,643.885,43.045,26.119,174.797
336,V1.F5 Select:3.20 s,525,387.026,681.700,387.026,681.700,38.945,17.164,8.000
337,V1.F5 Select:3.20 s,4443,362.449,782.861,362.449,782.861,100.912,56.059,119.007
338,V1.F5 Select:3.20 s,44,62.023,982.114,62.023,982.114,8.736,6.413,171.260
339,V1.F5 Select:3.27 s,28606,79.118,91.599,79.118,91.599,216.136,168.516,69.182
340,V1.F5 Select:3.27 s,2165,607.375,17.530,607.375,17.530,62.481,44.118,5.296
341,V1.F5 Select:3.27 s,86,683.198,4.779,683.198,4.779,12.171,8.997,101.155
342,V1.F5 Select:3.27 s,31,437.694,101.048,437.694,101.048,6.999,5.640,158.527
343,V1.F5 Select:3.27 s,535,250.343,166.980,250.343,166.980,48.313,14.099,133.168
344,V1.F5 Select:3.27 s,67189,910.045,348.405,910.045,348.405,404.523,211.478,19.466
345,V1.F5 Select:3.27 s,272,585.768,220.548,585.768,220.548,24.494,14.139,41.015
346,V1.F5 Select:3.27 s,1212,17.565,278.275,17.565,278.275,43.788,35.242,18.946
347,V1.F5 Select:3.27 s,55,445.664,318.991,445.664,318.991,13.859,5.053,37.754
348,V1.F5 Select:3.27 s,1208,444.523,343.586,444.523,343.586,54.275,28.338,170.029
349,V1.F5 Select:3.27 s,55004,1128.622,664.882,1128.622,664.882,382.948,182.879,64.184
350,V1.F5 Select:3.27 s,938,729.776,655.707,729.776,655.707,40.793,29.277,23.478
351,V1.F5 Select:3.27 s,540,372.948,684.924,372.948,684.924,32.377,21.236,16.648
352,V1.F5 Select:3.27 s,4316,319.401,791.371,319.401,791.371,99.285,55.349,72.025
353,V1.F5 Select:3.27 s,23,523.587,855.935,523.587,855.935,6.029,4.857,119.428
354,V1.F5 Select:3.27 s,35,61.871,982.071,61.871,982.071,7.139,6.243,165.443
355,V1.F5 Select:3.33 s,12957,69.281,43.646,69.281,43.646,179.456,91.930,17.479
356,V1.F5 Select:3.33 s,1999,441.011,11.780,441.011,11.780,95.276,26.714,6.716
357,V1.F5 Select:3.33 s,31,437.435,101.113,437.435,101.113,7.099,5.560,141.244
358,V1.F5 Select:3.33 s,558,169.211,145.918,169.211,145.918,47.087,15.088,27.733
359,V1.F5 Select:3.33 s,67438,734.171,321.821,734.171,321.821,298.037,288.101,166.384
360,V1.F5 Select:3.33 s,160,519.044,185.062,519.044,185.062,22.653,8.993,104.059
361,V1.F5 Select:3.33 s,6422,27.311,304.518,27.311,304.518,147.659,55.376,90.542
362,V1.F5 Select:3.33 s,37,374.311,316.824,374.311,316.824,9.286,5.073,156.581
363,V1.F5 Select:3.33 s,1728,397.655,338.976,397.655,338.976,75.798,29.027,2.574
364,V1.F5 Select:3.33 s,68300,1027.633,629.862,1027.633,629.862,368.806,235.794,64.008
365,V1.F5 Select:3.33 s,881,701.856,655.016,701.856,655.016,41.828,26.817,166.181
366,V1.F5 Select:3.33 s,523,354.534,693.777,354.534,693.777,38.407,17.338,8.138
367,V1.F5 Select:3.33 s,4430,296.723,798.308,296.723,798.308,100.224,56.278,115.368
368,V1.F5 Select:3.33 s,37,61.716,981.959,61.716,981.959,7.614,6.188,155.947
369,V1.F5 Select:3.40 s,1465,400.086,11.010,400.086,11.010,72.623,25.685,6.055
370,V1.F5 Select:3.40 s,20,227.150,93.950,227.150,93.950,5.935,4.291,15.417
371,V1.F5 Select:3.40 s,81092,609.888,311.859,609.888,311.859,373.836,276.189,167.165
372,V1.F5 Select:3.40 s,34,437.500,101.000,437.500,101.000,7.429,5.827,151.932
373,V1.F5 Select:3.40 s,1206,18.090,140.148,18.090,140.148,54.663,28.091,41.204
374,V1.F5 Select:3.40 s,243,422.117,134.562,422.117,134.562,21.873,14.145,116.160
375,V1.F5 Select:3.40 s,31,279.500,313.016,279.500,313.016,9.290,4.249,86.901
376,V1.F5 Select:3.40 s,62630,899.180,626.607,899.180,626.607,343.352,232.249,64.335
377,V1.F5 Select:3.40 s,1473,670.987,659.183,670.987,659.183,66.212,28.326,0.675
378,V1.F5 Select:3.40 s,5480,1077.320,706.978,1077.320,706.978,100.211,69.627,146.833
379,V1.F5 Select:3.40 s,714,341.731,697.894,341.731,697.894,39.410,23.067,7.206
380,V1.F5 Select:3.40 s,5662,275.590,806.476,275.590,806.476,99.396,72.529,65.056
381,V1.F5 Select:3.40 s,24,448.375,884.167,448.375,884.167,6.111,5.001,109.605
382,V1.F5 Select:3.40 s,40,61.825,982.100,61.825,982.100,8.286,6.146,158.704
383,V1.F5 Select:3.47 s,3913,315.090,21.011,315.090,21.011,106.442,46.807,178.104
384,V1.F5 Select:3.47 s,218,395.633,83.826,395.633,83.826,22.477,12.349,67.527
385,V1.F5 Select:3.47 s,26,227.038,93.923,227.038,93.923,6.119,5.410,22.114
386,V1.F5 Select:3.47 s,31,437.565,101.145,437.565,101.145,6.796,5.808,150.406
387,V1.F5 Select:3.47 s,59040,465.897,296.574,465.897,296.574,306.804,245.017,112.122
388,V1.F5 Select:3.47 s,2038,1265.968,192.885,1265.968,192.885,76.003,34.141,91.636
389,V1.F5 Select:3.47 s,11307,678.671,282.847,678.671,282.847,148.069,97.229,13.110
390,V1.F5 Select:3.47 s,83,1274.934,287.982,1274.934,287.982,16.209,6.520,54.788
391,V1.F5 Select:3.47 s,288,1276.747,325.399,1276.747,325.399,45.020,8.145,90.504
392,V1.F5 Select:3.47 s,2040,767.281,328.784,767.281,328.784,69.195,37.538,13.430
393,V1.F5 Select:3.47 s,43,195.430,318.035,195.430,318.035,11.175,4.899,178.520
394,V1.F5 Select:3.47 s,49802,814.186,577.482,814.186,577.482,362.613,174.869,86.243
395,V1.F5 Select:3.47 s,336,1272.890,434.024,1272.890,434.024,30.589,13.986,65.159
396,V1.F5 Select:3.47 s,933,625.760,658.755,625.760,658.755,40.761,29.144,22.363
397,V1.F5 Select:3.47 s,4970,1005.860,695.685,1005.860,695.685,87.352,72.443,49.076
398,V1.F5 Select:3.47 s,549,332.209,704.535,332.209,704.535,31.832,21.959,17.345
399,V1.F5 Select:3.47 s,4322,245.720,808.622,245.720,808.622,101.377,54.282,69.010
400,V1.F5 Select:3.47 s,26,416.500,891.000,416.500,891.000,6.259,5.289,90.000
401,V1.F5 Select:3.47 s,37,61.878,982.149,61.878,982.149,7.598,6.200,171.321
402,V1.F5 Select:3.53 s,2920,134.122,10.577,134.122,10.577,143.446,25.918,3.219
403,V1.F5 Select:3.53 s,150,348.687,49.860,348.687,49.860,22.780,8.384,99.894
404,V1.F5 Select:3.53 s,86231,421.145,283.475,421.145,283.475,472.257,232.485,156.067
405,V1.F5 Select:3.53 s,28,437.607,101.000,437.607,101.000,6.470,5.510,137.285
406,V1.F5 Select:3.53 s,30012,1200.151,300.100,1200.151,300.100,265.193,144.093,121.803
407,V1.F5 Select:3.53 s,58,137.328,324.397,137.328,324.397,13.772,5.362,24.123
408,V1.F5 Select:3.53 s,62343,701.929,572.707,701.929,572.707,359.792,220.620,36.996
409,V1.F5 Select:3.53 s,3583,959.024,676.830,959.024,676.830,95.523,47.758,42.425
410,V1.F5 Select:3.53 s,533,306.438,716.192,306.438,716.192,38.641,17.563,11.018
411,V1.F5 Select:3.53 s,4420,215.934,818.034,215.934,818.034,100.280,56.120,116.576
412,V1.F5 Select:3.53 s,39,62.064,982.064,62.064,982.064,8.198,6.057,166.995
413,V1.F5 Select:3.60 s,48,15.312,3.771,15.312,3.771,9.583,6.378,114.034
414,V1.F5 Select:3.60 s,866,115.606,9.636,115.606,9.636,44.699,24.668,7.174
415,V1.F5 Select:3.60 s,294,287.605,33.830,287.605,33.830,23.047,16.242,102.361
416,V1.F5 Select:3.60 s,25,227.060,93.900,227.060,93.900,6.089,5.227,175.085
417,V1.F5 Select:3.60 s,13422,70.097,161.067,70.097,161.067,142.142,120.228,38.674
418,V1.F5 Select:3.60 s,26,437.615,101.000,437.615,101.000,6.342,5.220,111.714
419,V1.F5 Select:3.60 s,584,162.344,140.260,162.344,140.260,32.482,22.892,41.020
420,V1.F5 Select:3.60 s,16088,210.286,235.159,210.286,235.159,163.525,125.265,70.809
421,V1.F5 Select:3.60 s,40930,1176.347,294.749,1176.347,294.749,271.059,192.260,114.310
422,V1.F5 Select:3.60 s,39858,375.039,332.140,375.039,332.140,359.554,141.144,35.801
423,V1.F5 Select:3.60 s,6842,635.620,267.105,635.620,267.105,145.396,59.916,18.491
424,V1.F5 Select:3.60 s,66,67.030,352.182,67.030,352.182,10.548,7.967,6.421
425,V1.F5 Select:3.60 s,63324,630.575,563.763,630.575,563.763,348.744,231.191,56.609
426,V1.F5 Select:3.60 s,4732,896.509,666.828,896.509,666.828,102.310,58.890,161.041
427,V1.F5 Select:3.60 s,707,289.605,722.351,289.605,722.351,40.395,22.285,5.321
428,V1.F5 Select:3.60 s,5659,196.474,827.843,196.474,827.843,100.095,71.984,64.093
429,V1.F5 Select:3.60 s,23,354.413,919.283,354.413,919.283,5.757,5.087,110.702
430,V1.F5 Select:3.60 s,37,62.122,982.230,62.122,982.230,8.011,5.880,161.765
431,V1.F5 Select:3.67 s,315,200.163,29.338,200.163,29.338,27.852,14.400,73.758
432,V1.F5 Select:3.67 s,65873,206.561,270.753,206.561,270.753,402.901,208.170,158.144
433,V1.F5 Select:3.67 s,26,437.654,101.077,437.654,101.077,6.420,5.156,124.516
434,V1.F5 Select:3.67 s,2503,1261.257,146.967,1261.257,146.967,73.191,43.542,73.989
435,V1.F5 Select:3.67 s,37967,1082.869,306.846,1082.869,306.846,282.787,170.945,125.119
436,V1.F5 Select:3.67 s,6372,559.889,238.919,559.889,238.919,146.209,55.490,1.056
437,V1.F5 Select:3.67 s,63085,576.566,535.895,576.566,535.895,367.656,218.471,90.393
438,V1.F5 Select:3.67 s,85,7.653,377.041,7.653,377.041,13.368,8.096,14.990
439,V1.F5 Select:3.67 s,4743,830.816,662.052,830.816,662.052,81.487,74.110,70.703
440,V1.F5 Select:3.67 s,552,282.842,722.889,282.842,722.889,32.324,21.743,16.632
441,V1.F5 Select:3.67 s,4383,171.519,827.519,171.519,827.519,99.812,55.911,71.629
442,V1.F5 Select:3.67 s,45,1278.722,832.900,1278.722,832.900,18.650,3.072,88.790
443,V1.F5 Select:3.67 s,23,331.587,914.283,331.587,914.283,5.757,5.087,69.298
444,V1.F5 Select:3.67 s,34,61.824,982.147,61.824,982.147,7.216,5.999,160.909
445,V1.F5 Select:3.73 s,208,134.317,67.971,134.317,67.971,26.403,10.030,104.044
446,V1.F5 Select:3.73 s,3854,15.753,164.021,15.753,164.021,133.953,36.633,92.379
447,V1.F5 Select:3.73 s,29,437.810,101.190,437.810,101.190,6.563,5.626,134.999
448,V1.F5 Select:3.73 s,6459,1231.128,147.864,1231.128,147.864,120.880,68.033,0.581
449,V1.F5 Select:3.73 s,43315,985.871,326.074,985.871,326.074,394.883,139.662,44.442
450,V1.F5 Select:3.73 s,45826,146.328,306.387,146.328,306.387,290.563,200.808,25.223
451,V1.F5 Select:3.73 s,7360,455.487,253.061,455.487,253.061,174.781,53.616,0.202
452,V1.F5 Select:3.73 s,27,1069.907,279.056,1069.907,279.056,8.154,4.216,177.350
453,V1.F5 Select:3.73 s,20041,1224.267,417.591,1224.267,417.591,188.511,135.361,83.158
454,V1.F5 Select:3.73 s,59883,503.793,522.852,503.793,522.852,380.635,200.311,76.650
455,V1.F5 Select:3.73 s,3749,792.529,666.143,792.529,666.143,97.617,48.899,43.798
456,V1.F5 Select:3.73 s,555,259.700,727.545,259.700,727.545,38.929,18.152,3.060
457,V1.F5 Select:3.73 s,4422,150.298,831.179,150.298,831.179,100.456,56.047,113.677
458,V1.F5 Select:3.73 s,368,1274.353,835.590,1274.353,835.590,36.471,12.847,80.940
459,V1.F5 Select:3.73 s,37,61.716,982.338,61.716,982.338,7.374,6.389,166.739
460,V1.F5 Select:3.80 s,333,87.980,69.617,87.980,69.617,25.162,16.850,105.797
461,V1.F5 Select:3.80 s,27,437.611,101.019,437.611,101.019,6.126,5.612,98.001
462,V1.F5 Select:3.80 s,7017,1195.534,160.862,1195.534,160.862,127.774,69.923,18.020
463,V1.F5 Select:3.80 s,22,1.545,147.227,1.545,147.227,8.160,3.433,77.090
464,V1.F5 Select:3.80 s,41196,872.202,333.037,872.202,333.037,382.641,137.080,55.488
465,V1.F5 Select:3.80 s,22263,59.578,293.277,59.578,293.277,212.919,133.131,104.257
466,V1.F5 Select:3.80 s,101,206.797,197.470,206.797,197.470,13.805,9.315,109.989
467,V1.F5 Select:3.80 s,5885,385.533,253.996,385.533,253.996,128.264,58.419,13.708
468,V1.F5 Select:3.80 s,46757,1173.476,449.693,1173.476,449.693,333.056,178.747,93.097
469,V1.F5 Select:3.80 s,65794,393.630,502.490,393.630,502.490,349.121,239.950,142.441
470,V1.F5 Select:3.80 s,4831,739.297,670.931,739.297,670.931,103.752,59.286,163.153
471,V1.F5 Select:3.80 s,821,248.462,737.763,248.462,737.763,41.042,25.470,21.458
472,V1.F5 Select:3.80 s,5749,128.404,844.522,128.404,844.522,101.247,72.297,65.559
473,V1.F5 Select:3.80 s,2054,1251.696,837.164,1251.696,837.164,64.082,40.811,15.468
474,V1.F5 Select:3.80 s,24,277.500,930.792,277.500,930.792,5.735,5.329,90.000
475,V1.F5 Select:3.80 s,35,61.729,982.186,61.729,982.186,7.346,6.066,170.210
476,V1.F5 Select:3.87 s,330,34.442,86.361,34.442,86.361,27.631,15.206,77.776
477,V1.F5 Select:3.87 s,26,437.615,101.000,437.615,101.000,6.342,5.220,111.714
478,V1.F5 Select:3.87 s,16450,1229.691,245.972,1229.691,245.972,269.456,77.730,92.235
479,V1.F5 Select:3.87 s,8712,870.859,186.236,870.859,186.236,115.804,95.786,118.438
480,V1.F5 Select:3.87 s,25376,748.224,320.121,748.224,320.121,326.210,99.046,89.381
481,V1.F5 Select:3.87 s,145,191.790,197.783,191.790,197.783,16.114,11.457,140.394
482,V1.F5 Select:3.87 s,6854,338.668,236.670,338.668,236.670,151.737,57.513,179.278
483,V1.F5 Select:3.87 s,3947,20.614,323.298,20.614,323.298,105.615,47.583,79.296
484,V1.F5 Select:3.87 s,59790,306.220,517.337,306.220,517.337,311.913,244.065,127.973
485,V1.F5 Select:3.87 s,33287,1048.459,488.645,1048.459,488.645,236.695,179.059,4.190
486,V1.F5 Select:3.87 s,4762,665.956,671.874,665.956,671.874,78.989,76.760,44.536
487,V1.F5 Select:3.87 s,575,237.010,763.135,237.010,763.135,31.964,22.904,11.557
488,V1.F5 Select:3.87 s,4525,97.055,852.745,97.055,852.745,101.263,56.896,72.616
489,V1.F5 Select:3.87 s,1613,1226.448,831.312,1226.448,831.312,48.850,42.042,168.611
490,V1.F5 Select:3.87 s,22,254.591,940.409,254.591,940.409,5.554,5.043,45.000
491,V1.F5 Select:3.87 s,34,61.824,982.206,61.824,982.206,7.070,6.123,171.100
492,V1.F5 Select:3.93 s,23,437.674,101.022,437.674,101.022,6.036,4.852,131.499
493,V1.F5 Select:3.93 s,49514,679.780,274.810,679.780,274.810,405.651,155.412,39.153
494,V1.F5 Select:3.93 s,25217,1178.556,276.705,1178.556,276.705,290.464,110.538,119.567
495,V1.F5 Select:3.93 s,46,654.065,149.739,654.065,149.739,8.018,7.304,165.861
496,V1.F5 Select:3.93 s,7043,242.859,225.926,242.859,225.926,173.131,51.796,175.380
497,V1.F5 Select:3.93 s,64051,200.093,488.469,200.093,488.469,357.013,228.430,154.955
498,V1.F5 Select:3.93 s,60443,902.612,509.627,902.612,509.627,408.602,188.346,0.137
499,V1.F5 Select:3.93 s,3753,618.843,679.715,618.843,679.715,99.189,48.175,43.179
500,V1.F5 Select:3.93 s,6800,1242.245,767.342,1242.245,767.342,120.467,71.871,111.273
501,V1.F5 Select:3.93 s,578,224.344,765.074,224.344,765.074,39.837,18.474,6.287
502,V1.F5 Select:3.93 s,35,574.300,802.843,574.300,802.843,11.540,3.862,35.784
503,V1.F5 Select:3.93 s,4298,76.010,862.057,76.010,862.057,98.361,55.636,115.616
504,V1.F5 Select:3.93 s,1690,1202.540,833.129,1202.540,833.129,53.053,40.559,23.526
505,V1.F5 Select:3.93 s,23,61.674,982.500,61.674,982.500,5.433,5.390,90.000
506,V1.F5 Select:4.00 s,70738,563.817,349.218,563.817,349.218,539.278,167.013,128.893
507,V1.F5 Select:4.00 s,17538,1067.242,295.867,1067.242,295.867,238.619,93.580,48.198
508,V1.F5 Select:4.00 s,6800,123.986,227.923,123.986,227.923,152.505,56.772,2.743
509,V1.F5 Select:4.00 s,29720,45.620,464.773,45.620,464.773,342.685,110.424,85.570
510,V1.F5 Select:4.00 s,29528,1075.686,750.720,1075.686,750.720,220.763,170.301,19.257
511,V1.F5 Select:4.00 s,4804,489.454,693.857,489.454,693.857,80.542,75.944,62.000
512,V1.F5 Select:4.00 s,25,1271.260,664.580,1271.260,664.580,7.391,4.307,26.785
513,V1.F5 Select:4.00 s,559,198.543,758.811,198.543,758.811,30.053,23.683,6.545
514,V1.F5 Select:4.00 s,682,1266.890,788.386,1266.890,788.386,42.065,20.643,47.429
515,V1.F5 Select:4.00 s,4355,30.943,871.201,30.943,871.201,99.641,55.649,81.140
516,V1.F5 Select:4.00 s,21,61.833,982.452,61.833,982.452,5.254,5.090,98.130
517,V1.F5 Select:4.07 s,45988,350.799,221.045,350.799,221.045,375.958,155.745,63.479
518,V1.F5 Select:4.07 s,22938,936.892,303.722,936.892,303.722,208.346,140.178,75.729
519,V1.F5 Select:4.07 s,4191,53.967,236.945,53.967,236.945,125.404,42.552,8.285
520,V1.F5 Select:4.07 s,114,4.904,357.175,4.904,357.175,13.766,10.544,134.194
521,V1.F5 Select:4.07 s,59939,502.598,503.895,502.598,503.895,417.080,182.979,1.850
522,V1.F5 Select:4.07 s,8665,44.519,450.399,44.519,450.399,106.849,103.254,154.362
523,V1.F5 Select:4.07 s,37738,1003.980,749.609,1003.980,749.609,296.683,161.956,8.139
524,V1.F5 Select:4.07 s,3645,459.629,720.020,459.629,720.020,99.029,46.865,43.114
525,V1.F5 Select:4.07 s,595,177.455,767.592,177.455,767.592,40.026,18.927,14.037
526,V1.F5 Select:4.07 s,1299,1220.749,778.037,1220.749,778.037,46.533,35.543,18.773
527,V1.F5 Select:4.07 s,2757,18.181,882.199,18.181,882.199,80.681,43.509,100.984
528,V1.F5 Select:4.13 s,35441,272.944,195.240,272.944,195.240,331.351,136.185,53.570
529,V1.F5 Select:4.13 s,29,437.741,100.914,437.741,100.914,6.676,5.531,133.118
530,V1.F5 Select:4.13 s,21352,864.713,331.193,864.713,331.193,258.478,105.178,75.899
531,V1.F5 Select:4.13 s,1689,16.463,234.897,16.463,234.897,60.784,35.379,65.183
532,V1.F5 Select:4.13 s,167,4.937,371.135,4.937,371.135,19.306,11.014,74.896
533,V1.F5 Select:4.13 s,47204,331.212,519.652,331.212,519.652,307.448,195.486,26.446
534,V1.F5 Select:4.13 s,69,1270.891,625.341,1270.891,625.341,12.501,7.028,6.818
535,V1.F5 Select:4.13 s,37858,842.855,749.997,842.855,749.997,313.141,153.932,176.041
536,V1.F5 Select:4.13 s,5118,422.384,717.414,422.384,717.414,104.448,62.389,150.358
537,V1.F5 Select:4.13 s,1729,1170.904,773.010,1170.904,773.010,66.760,32.975,170.203
538,V1.F5 Select:4.13 s,798,154.412,778.797,154.412,778.797,43.577,23.316,8.501
539,V1.F5 Select:4.13 s,40,1.475,828.725,1.475,828.725,15.540,3.277,88.424
540,V1.F5 Select:4.13 s,1480,10.522,883.882,10.522,883.882,80.333,23.457,87.685
541,V1.F5 Select:4.13 s,20,61.950,982.450,61.950,982.450,5.350,4.760,93.209
542,V1.F5 Select:4.20 s,35846,197.328,163.355,197.328,163.355,326.586,139.750,110.656
543,V1.F5 Select:4.20 s,30,437.633,101.100,437.633,101.100,7.000,5.457,154.864
544,V1.F5 Select:4.20 s,17364,842.299,305.887,842.299,305.887,200.322,110.365,44.296
545,V1.F5 Select:4.20 s,37464,235.058,506.712,235.058,506.712,277.520,171.882,10.608
546,V1.F5 Select:4.20 s,28941,718.200,744.643,718.200,744.643,218.375,168.741,13.243
547,V1.F5 Select:4.20 s,26,1202.654,639.385,1202.654,639.385,6.320,5.238,19.006
548,V1.F5 Select:4.20 s,4868,369.437,692.143,369.437,692.143,86.285,71.833,46.270
549,V1.F5 Select:4.20 s,1219,1131.298,767.301,1131.298,767.301,51.683,30.031,37.194
550,V1.F5 Select:4.20 s,632,143.059,783.332,143.059,783.332,34.368,23.414,21.225
551,V1.F5 Select:4.20 s,24,61.833,982.333,61.833,982.333,5.896,5.182,135.000
552,V1.F5 Select:4.27 s,50175,117.912,192.067,117.912,192.067,368.926,173.164,78.812
553,V1.F5 Select:4.27 s,31,437.952,101.081,437.952,101.081,7.299,5.407,132.682
554,V1.F5 Select:4.27 s,39,13.679,133.141,13.679,133.141,9.358,5.306,153.358
555,V1.F5 Select:4.27 s,16262,725.355,328.212,725.355,328.212,188.950,109.582,60.967
556,V1.F5 Select:4.27 s,41142,125.648,550.714,125.648,550.714,273.278,191.686,16.512
557,V1.F5 Select:4.27 s,36269,647.232,744.517,647.232,744.517,304.155,151.828,6.766
558,V1.F5 Select:4.27 s,3888,333.044,666.528,333.044,666.528,96.007,51.563,40.372
559,V1.F5 Select:4.27 s,35,1202.500,639.500,1202.500,639.500,7.016,6.352,18.435
560,V1.F5 Select:4.27 s,1374,1110.290,766.574,1110.290,766.574,47.568,36.777,174.648
561,V1.F5 Select:4.27 s,665,130.438,791.392,130.438,791.392,42.506,19.920,12.877
562,V1.F5 Select:4.27 s,28,104.857,836.786,104.857,836.786,7.809,4.565,10.701
563,V1.F5 Select:4.27 s,1022,1262.956,869.915,1262.956,869.915,43.405,29.979,139.462
564,V1.F5 Select:4.27 s,26,62.000,982.077,62.000,982.077,6.122,5.407,99.928
565,V1.F5 Select:4.33 s,33144,59.883,189.451,59.883,189.451,360.955,116.913,77.277
566,V1.F5 Select:4.33 s,31,5.177,57.919,5.177,57.919,6.870,5.745,24.173
567,V1.F5 Select:4.33 s,35,437.729,101.043,437.729,101.043,7.326,6.083,148.847
568,V1.F5 Select:4.33 s,21318,637.999,343.000,637.999,343.000,231.690,117.152,89.579
569,V1.F5 Select:4.33 s,87,4.098,468.764,4.098,468.764,11.513,9.622,118.321
570,V1.F5 Select:4.33 s,2567,12.761,578.138,12.761,578.138,109.032,29.977,86.389
571,V1.F5 Select:4.33 s,5153,247.546,637.765,247.546,637.765,99.079,66.220,157.551
572,V1.F5 Select:4.33 s,47,1202.117,639.287,1202.117,639.287,8.640,6.926,7.833
573,V1.F5 Select:4.33 s,37063,487.642,751.150,487.642,751.150,321.811,146.639,179.892
574,V1.F5 Select:4.33 s,2008,1069.938,765.779,1069.938,765.779,67.630,37.803,4.307
575,V1.F5 Select:4.33 s,725,102.104,777.907,102.104,777.907,44.678,20.661,156.798
576,V1.F5 Select:4.33 s,3921,1239.088,913.214,1239.088,913.214,123.920,40.287,73.204
577,V1.F5 Select:4.33 s,34,61.794,982.000,61.794,982.000,6.986,6.197,0.000
578,V1.F5 Select:4.40 s,23,5.457,40.891,5.457,40.891,6.196,4.726,66.909
579,V1.F5 Select:4.40 s,19442,38.508,248.862,38.508,248.862,311.011,79.593,97.294
