,Area,x,y,XM,YM,Major,Minor,Angle,frame,particle,dx,dy,time,dv,dv_m,Area_m,dx_m,filename,particle_u
26,597,392.11,65.557,392.11,65.557,35.196,21.596999999999998,10.238999999999999,57,0,5.875499999999988,0.42249999999999943,5.694305694305695,5.8906711417290865,39.33006729184834,265.59873300000004,39.228774584999925,D,D0
27,597,397.61699999999996,66.396,397.61699999999996,66.396,34.985,21.726999999999997,160.789,58,0,6.585999999999984,1.3930000000000007,5.794205794205794,6.731704464695386,44.945369248297744,265.59873300000004,43.9725486199999,D,D0
28,1801,153.765,111.65899999999999,153.765,111.65899999999999,78.442,29.233,177.493,58,1,7.064999999999998,0.9479999999999933,5.794205794205794,7.128318806001872,47.59343232246852,801.245089,47.17067354999999,D,D1
29,346,470.434,119.275,470.434,119.275,26.71,16.494,178.114,58,2,6.113500000000016,0.8489999999999966,5.794205794205794,6.172170060035627,41.20954267473807,153.93159400000002,40.81782204500011,D,D2
30,597,405.282,68.343,405.282,68.343,36.82,20.644000000000002,5.3229999999999995,59,0,6.845500000000044,1.3810000000000002,5.894105894105894,6.9834111471400995,46.62593170377589,265.59873300000004,45.7051444850003,D,D0
31,1835,160.126,110.24799999999999,160.126,110.24799999999999,60.018,38.928000000000004,148.977,59,1,10.938000000000002,-0.11299999999999955,5.894105894105894,10.93858368345738,73.0333135218294,816.3713150000001,73.02941646000002,D,D1
32,355,476.413,119.238,476.413,119.238,24.906,18.148,10.502,59,2,6.324999999999989,0.6239999999999952,5.894105894105894,6.355706176342629,42.43495275640154,157.935595,42.22993774999993,D,D2
33,353,483.084,120.523,483.084,120.523,24.358,18.452,167.641,60,2,6.2964999999999804,1.794000000000004,5.994005994005994,6.547087004920567,43.71273939314301,157.045817,42.03965265499987,D,D2
34,584,411.30800000000005,69.158,411.30800000000005,69.158,32.469,22.901,163.132,60,0,7.046500000000009,0.7929999999999993,5.994005994005994,7.090980979385019,47.34413997563058,259.815176,47.04715515500006,D,D0
35,1787,175.641,111.43299999999999,175.641,111.43299999999999,67.191,33.863,16.175,60,1,11.378,1.7175000000000011,5.994005994005994,11.506897507582137,76.82775738194843,795.016643,75.96715126,D,D1
36,592,419.375,69.929,419.375,69.929,38.985,19.335,178.322,61,0,7.478999999999957,-0.04299999999999926,6.093906093906094,7.479123611760896,49.93564024493562,263.37428800000004,49.93481492999971,D,D0
37,1833,182.882,113.68299999999999,182.882,113.68299999999999,73.945,31.561999999999998,165.73,61,1,9.959000000000017,0.6890000000000072,6.093906093906094,9.982805317144093,66.65189677681646,815.4815370000001,66.49295653000011,D,D1
38,344,489.006,122.82600000000001,489.006,122.82600000000001,27.011,16.215,169.222,61,2,6.227000000000004,1.203000000000003,6.093906093906094,6.342139859700357,42.34437493706558,153.041816,41.57562409000003,D,D2
39,607,426.26599999999996,69.072,426.26599999999996,69.072,30.993000000000002,24.936,175.02,62,0,6.451999999999998,0.634999999999998,6.193806193806194,6.483172757223116,43.28600505296886,270.04762300000004,43.07787483999999,D,D0
40,1809,195.55900000000003,112.811,195.55900000000003,112.811,50.113,45.961999999999996,166.24599999999998,62,1,10.468999999999994,1.2274999999999991,6.193806193806194,10.540717112701577,70.37688972486124,804.804201,69.89805822999996,D,D1
41,345,495.538,122.929,495.538,122.929,27.07,16.227,0.16899999999999998,62,2,6.442000000000007,0.813999999999993,6.193806193806194,6.49322416061544,43.35311495645629,153.486705,43.01110814000005,D,D2
42,585,432.279,71.199,432.279,71.199,38.57,19.312,174.16299999999998,63,0,6.279500000000013,1.3644999999999996,6.293706293706294,6.426039254470841,42.904543509147835,260.260065,41.92614926500009,D,D0
43,1825,203.82,116.13799999999999,203.82,116.13799999999999,76.568,30.348000000000003,2.7539999999999996,63,1,7.099999999999994,1.5180000000000007,6.293706293706294,7.260463070631234,48.47571596979144,811.9224250000001,47.40435699999996,D,D1
44,346,501.89,124.454,501.89,124.454,24.197,18.206,5.43,63,2,5.702500000000015,1.2154999999999987,6.293706293706294,5.830604299727445,38.929020809861235,153.93159400000002,38.0737106750001,D,D2
45,607,438.825,71.801,438.825,71.801,32.525,23.761999999999997,10.433,64,0,6.575000000000017,1.1385000000000005,6.393606393606394,6.672841017887375,44.552357438898106,270.04762300000004,43.89910525000011,D,D0
46,1815,209.75900000000001,115.84700000000001,209.75900000000001,115.84700000000001,63.772,36.236999999999995,153.07399999999998,64,1,10.461000000000013,-0.2839999999999989,6.393606393606394,10.464854370701977,69.87037923123476,807.4735350000001,69.84464487000008,D,D1
47,350,506.94300000000004,125.36,506.94300000000004,125.36,24.53,18.167,162.68,64,2,5.620999999999981,0.8674999999999997,6.393606393606394,5.687547560240686,37.97387816903218,155.71115,37.529562069999876,D,D2
48,351,513.132,126.189,513.132,126.189,26.898000000000003,16.615,168.8,65,2,6.15149999999997,1.1330000000000027,6.4935064935064934,6.2549693244651206,41.76236603957654,156.15603900000002,41.0715355049998,D,D2
49,1818,224.74200000000002,115.57,224.74200000000002,115.57,63.568000000000005,36.414,21.72,65,1,11.403999999999996,1.8149999999999977,6.4935064935064934,11.547529649236667,77.09904478316898,808.808202,76.14074467999998,D,D1
50,593,445.42900000000003,73.476,445.42900000000003,73.476,36.615,20.621,164.36,65,0,7.675000000000011,1.4469999999999956,6.4935064935064934,7.810213441385591,52.14621777769593,263.819177,51.24344225000008,D,D0
51,591,454.175,74.695,454.175,74.695,34.857,21.588,7.3389999999999995,66,0,7.325499999999977,1.228500000000004,6.593406593406594,7.427796611378079,49.59294680128968,262.92939900000005,48.90994608499985,D,D0
52,1814,232.567,119.477,232.567,119.477,75.902,30.43,169.329,66,1,9.883999999999986,1.1485000000000056,6.593406593406594,9.950502914425972,66.43622429366046,807.0286460000001,65.9922062799999,D,D1
53,350,519.246,127.626,519.246,127.626,27.153000000000002,16.412,178.18200000000002,66,2,6.147500000000036,0.8705000000000069,6.593406593406594,6.208826499428089,41.45428562393654,155.71115,41.044828825000245,D,D2
54,578,460.08,75.933,460.08,75.933,34.497,21.333000000000002,161.407,67,0,6.751500000000021,0.6980000000000075,6.693306693306694,6.787485267019023,45.31779925774791,257.145842,45.077537505000144,D,D0
55,1829,244.51,117.867,244.51,117.867,54.053000000000004,43.083,149.98,67,1,10.859499999999983,1.0229999999999961,6.693306693306694,10.907578523668743,72.82630230162339,813.701981,72.50529786499989,D,D1
56,356,525.427,127.93,525.427,127.93,24.513,18.491,7.751,67,2,6.523500000000013,0.7719999999999914,6.693306693306694,6.569020950644027,43.85918511053646,158.38048400000002,43.55525674500009,D,D2
57,591,467.67800000000005,76.09100000000001,467.67800000000005,76.09100000000001,38.296,19.649,2.9819999999999998,68,0,6.614000000000033,-0.23450000000000415,6.793206793206793,6.618155804300805,44.187242313901066,262.92939900000005,44.15949538000022,D,D0
58,1809,254.28599999999997,121.523,254.28599999999997,121.523,73.833,31.195999999999998,7.537000000000001,68,1,7.6410000000000196,2.2234999999999943,6.793206793206793,7.957941520895983,53.13254941432058,804.804201,51.01643547000013,D,D1
59,348,532.293,129.17,532.293,129.17,24.389,18.168,168.608,68,2,6.214999999999975,1.4954999999999927,6.793206793206793,6.392397457136068,42.679928330136676,154.82137200000003,41.49550404999983,D,D2
60,613,473.30800000000005,75.464,473.30800000000005,75.464,32.073,24.335,164.75900000000001,69,0,5.990499999999969,0.8434999999999988,6.893106893106893,6.049593581390375,40.39113997706168,272.71695700000004,39.996591634999795,D,D0
61,1814,259.79200000000003,122.314,259.79200000000003,122.314,67.634,34.149,156.916,69,1,9.633000000000024,-0.7194999999999965,6.893106893106893,9.659832775467724,64.49551569698208,807.0286460000001,64.31636211000016,D,D1
62,347,537.857,130.921,537.857,130.921,27.294,16.187,170.30599999999998,69,2,6.03449999999998,1.0990000000000038,6.893106893106893,6.13375832993115,40.95308022870141,154.376483,40.290365114999865,D,D2
63,1842,273.552,120.084,273.552,120.084,57.972,40.455999999999996,29.267,70,1,12.044999999999987,1.4510000000000076,6.993006993006993,12.132082508786352,81.00191132393859,819.485538,80.42049014999992,D,D1
64,341,544.362,131.368,544.362,131.368,27.053,16.049,0.605,70,2,6.600000000000023,0.9825000000000017,6.993006993006993,6.672728546104683,44.55160650192075,151.70714900000002,44.06602200000015,D,D2
65,605,479.659,77.778,479.659,77.778,38.855,19.825,178.71099999999998,70,0,6.415999999999968,1.5189999999999984,6.993006993006993,6.593361585716317,44.02169949850457,269.157845,42.837514719999795,D,D0
66,345,551.057,132.886,551.057,132.886,24.250999999999998,18.114,4.622,71,2,5.972500000000025,1.2535000000000025,7.092907092907093,6.102623902879834,40.745205933640705,153.486705,39.87641157500017,D,D2
67,1808,283.882,125.21600000000001,283.882,125.21600000000001,77.762,29.603,174.6,71,1,9.918499999999995,1.408999999999999,7.092907092907093,10.01807981850813,66.8874129818387,804.359312,66.22255139499997,D,D1
68,614,486.14,78.502,486.14,78.502,31.073,25.159000000000002,179.16299999999998,71,0,6.895999999999987,1.0744999999999933,7.092907092907093,6.979209572007406,46.59787917313469,273.161846,46.04231631999991,D,D0
69,590,493.45099999999996,79.92699999999999,493.45099999999996,79.92699999999999,38.519,19.503,168.18400000000003,72,0,8.140999999999991,0.8115000000000023,7.192807192807193,8.1813454425296,54.624143675774114,262.48451,54.35477046999994,D,D0
70,1867,293.389,122.902,293.389,122.902,58.117,40.903,150.89,72,1,10.513499999999993,0.7294999999999945,7.192807192807193,10.538778510814232,70.36394631979806,830.6077630000001,70.19517004499997,D,D1
71,357,556.307,133.875,556.307,133.875,24.559,18.509,163.814,72,2,5.933499999999981,1.0444999999999993,7.192807192807193,6.024732566678772,40.22515118596716,158.825373,39.61602144499987,D,D2
72,602,502.42199999999997,80.125,502.42199999999997,80.125,33.152,23.12,8.052999999999999,73,0,7.217999999999989,0.818000000000005,7.292707292707293,7.2642031909907265,48.500687519192056,267.82317800000004,48.19220405999993,D,D0
73,1804,304.909,126.675,304.909,126.675,69.9,32.86,12.344000000000001,73,1,8.668000000000006,2.6125000000000043,7.292707292707293,9.05314200982179,60.44484166271686,802.5797560000001,57.87337556000005,D,D1
74,354,562.924,134.975,562.924,134.975,26.938000000000002,16.732,167.976,73,2,6.4325000000000045,1.2450000000000045,7.292707292707293,6.551876162596487,43.74471501852309,157.49070600000002,42.94767977500003,D,D2
75,574,507.88699999999994,81.563,507.88699999999994,81.563,35.787,20.422,163.859,74,0,6.148500000000041,0.859499999999997,7.392607392607393,6.208284183250675,41.45066475778429,255.36628600000003,41.05150549500028,D,D0
76,1789,310.725,128.127,310.725,128.127,70.931,32.113,161.635,74,1,8.62700000000001,-0.6985000000000028,7.392607392607393,8.655231438269006,57.78812408694752,795.906421,57.599632090000064,D,D1
77,348,569.172,136.365,569.172,136.365,26.846,16.505,178.577,74,2,5.903999999999996,1.0700000000000074,7.392607392607393,6.000176330742287,40.061197302177106,154.82137200000003,39.419059679999975,D,D2
78,604,514.719,81.844,514.719,81.844,37.87,20.307000000000002,6.17,75,0,6.34800000000007,0.03450000000000131,7.492507492507492,6.34809374930781,42.384127093190976,268.712956,42.38350116000047,D,D0
79,1863,322.163,125.27799999999999,322.163,125.27799999999999,51.855,45.744,35.061,75,1,12.119499999999988,0.7950000000000017,7.492507492507492,12.145546725034642,81.09180745263704,828.828207,80.91790206499992,D,D1
80,358,574.732,137.115,574.732,137.115,24.439,18.651,5.524,75,2,6.179499999999962,0.6199999999999903,7.492507492507492,6.210524957682685,41.465625669211256,159.270262,41.25848226499974,D,D2
81,1813,334.964,129.717,334.964,129.717,77.582,29.754,0.9590000000000001,76,1,10.29849999999999,1.7914999999999992,7.592407592407593,10.45316098125346,69.79230632870554,806.5837570000001,68.75968599499994,D,D1
82,351,581.531,137.605,581.531,137.605,24.217,18.454,165.979,76,2,6.197499999999991,1.3889999999999958,7.592407592407593,6.351246117888983,42.405174417925835,156.15603900000002,41.37866232499994,D,D2
83,613,520.5830000000001,81.632,520.5830000000001,81.632,32.836,23.769000000000002,159.995,76,0,6.290499999999952,1.1915000000000049,7.592407592407593,6.402348202027081,42.74636617002815,272.71695700000004,41.99959263499968,D,D0
84,615,527.3,84.227,527.3,84.227,38.769,20.198,1.382,77,0,6.594499999999925,1.543999999999997,7.6923076923076925,6.772840338439923,45.22001990245168,273.606735,44.0293003149995,D,D0
85,1897,342.76,128.861,342.76,128.861,63.169,38.236,154.124,77,1,10.603499999999997,0.6944999999999908,7.6923076923076925,10.62621957706502,70.94776146360272,843.9544330000001,70.79607034499998,D,D1
86,351,587.127,139.893,587.127,139.893,27.418000000000003,16.3,170.459,77,2,6.246000000000038,1.2625000000000028,7.6923076923076925,6.372316866729125,42.54585685458434,156.15603900000002,41.702480820000254,D,D2
87,624,533.7719999999999,84.72,533.7719999999999,84.72,31.68,25.079,171.609,78,0,7.008000000000038,1.0844999999999985,7.792207792207792,7.09141764741018,47.347055463934126,277.61073600000003,46.79010336000026,D,D0
88,1799,356.171,131.106,356.171,131.106,63.736000000000004,35.938,18.952,78,1,9.507499999999993,2.3490000000000038,7.792207792207792,9.793383340296646,65.38718874665841,800.355311,63.478440024999955,D,D1
89,346,594.023,140.13,594.023,140.13,27.34,16.113,179.52599999999998,78,2,6.509500000000003,1.0870000000000033,7.792207792207792,6.599633266326247,44.06357344028247,153.93159400000002,43.461783365000024,D,D2
90,1802,361.775,133.559,361.775,133.559,74.922,30.624000000000002,166.813,79,1,7.605499999999978,-0.332499999999996,7.892107892107893,7.612764708041334,50.82791774323834,801.6899780000001,50.77941368499985,D,D1
91,597,541.316,86.396,541.316,86.396,39.185,19.398,171.37,79,0,8.004000000000019,0.5330000000000013,7.892107892107893,8.021727058433259,53.55842439922958,265.59873300000004,53.44006668000013,D,D0
92,353,600.146,142.067,600.146,142.067,25.179000000000002,17.851,5.457000000000001,79,2,5.615000000000009,1.2914999999999992,7.892107892107893,5.7616141184567455,38.4683961362766,157.045817,37.48950205000006,D,D2
93,608,549.78,85.786,549.78,85.786,32.373000000000005,23.913,5.414,80,0,7.062999999999988,0.5664999999999978,7.992007992007992,7.085682130183362,47.308761308131345,270.49251200000003,47.15732020999992,D,D0
94,1873,371.38199999999995,130.441,371.38199999999995,130.441,51.196000000000005,46.581,140.856,80,1,11.978000000000009,0.3894999999999982,7.992007992007992,11.984331197442776,80.01542457603026,833.277097,79.97315326000006,D,D1
95,348,605.253,142.713,605.253,142.713,23.598000000000003,18.776,168.68599999999998,80,2,5.836000000000013,0.8070000000000022,7.992007992007992,5.891531634473344,39.33581251793914,154.82137200000003,38.96504612000009,D,D2
96,1829,385.731,134.338,385.731,134.338,75.097,31.01,6.881,81,1,10.670500000000033,1.8084999999999951,8.091908091908092,10.822672613546096,72.25941355868481,813.701981,71.24340723500022,D,D1
97,359,611.818,143.681,611.818,143.681,26.919,16.98,169.07,81,2,6.340999999999951,1.035499999999999,8.091908091908092,6.424993482486919,42.89756123471594,159.71515100000002,42.33676446999968,D,D2
98,583,555.442,87.529,555.442,87.529,37.279,19.912,167.907,81,0,6.094500000000039,0.8744999999999976,8.091908091908092,6.1569213491809744,41.10773206443614,259.370287,40.69096531500026,D,D0
99,1908,392.723,134.058,392.723,134.058,67.793,35.835,157.894,82,1,10.531500000000023,0.5204999999999984,8.191808191808192,10.544354532165563,70.40117557427385,848.8482120000001,70.31535010500016,D,D1
100,352,617.935,144.784,617.935,144.784,27.159000000000002,16.502,177.481,82,2,6.022500000000036,0.8044999999999902,8.191808191808192,6.075995926595114,40.5674197232198,156.600928,40.210245075000245,D,D2
101,606,561.969,87.535,561.969,87.535,35.588,21.680999999999997,10.374,82,0,6.153999999999996,0.25199999999999534,8.191808191808192,6.159157409905998,41.12266150399708,269.602734,41.088227179999976,D,D0
102,621,567.75,88.03299999999999,567.75,88.03299999999999,34.499,22.919,159.33100000000002,83,0,6.663499999999942,1.1574999999999989,8.291708291708291,6.76328607261287,45.156229222432174,276.276069,44.48999054499962,D,D0
103,1814,406.79400000000004,135.379,406.79400000000004,135.379,57.751999999999995,39.993,25.026999999999997,83,1,10.626499999999993,2.058000000000007,8.291708291708291,10.823948736482443,72.26793381041024,807.0286460000001,70.94963375499995,D,D1
104,366,623.863,145.29,623.863,145.29,25.345,18.387,11.824000000000002,83,2,6.567000000000007,0.8299999999999983,8.291708291708291,6.6192438389894726,44.19450676246585,162.829374,43.84569189000005,D,D2
105,623,575.2959999999999,89.85,575.2959999999999,89.85,38.156,20.789,4.184,84,0,6.882999999999981,1.4120000000000132,8.391608391608392,7.026338520168223,46.91254360745157,277.16584700000004,45.955519609999875,D,D0
106,1838,413.976,138.174,413.976,138.174,77.774,30.09,173.669,84,1,7.432499999999976,0.5794999999999959,8.391608391608392,7.455057109103835,49.77495614864031,817.7059820000001,49.62434977499984,D,D1
107,355,631.069,146.444,631.069,146.444,23.894000000000002,18.917,167.55700000000002,84,2,5.961999999999932,1.3880000000000052,8.391608391608392,6.121436759454369,40.8708131687462,157.935595,39.80630653999955,D,D2
108,362,635.7869999999999,148.066,635.7869999999999,148.066,26.497,17.395,163.472,85,2,5.7964999999999804,1.2535000000000025,8.491508491508492,5.930486868714893,39.59590376174266,161.04981800000002,38.70131765499987,D,D2
109,619,581.516,90.85700000000001,581.516,90.85700000000001,32.408,24.319000000000003,165.149,85,0,7.2625000000000455,0.9200000000000017,8.491508491508492,7.320540024479114,48.87682996523896,275.386291,48.48931587500031,D,D0
110,1891,421.659,136.53799999999998,421.659,136.53799999999998,57.746,41.693999999999996,145.214,85,1,11.619,0.10299999999999443,8.491508491508492,11.619456527738292,77.57927681505443,841.2850990000001,77.57622873000001,D,D1
111,599,589.821,91.69,589.821,91.69,39.49,19.313,175.52599999999998,86,0,8.122000000000014,0.2294999999999945,8.591408591408591,8.125241796402136,54.24955814478425,266.488511,54.2279137400001,D,D0
112,1832,437.214,138.38,437.214,138.38,69.84100000000001,33.398,12.883,86,1,11.32250000000002,1.8395000000000152,8.591408591408591,11.470953164406195,76.58776886419591,815.036648,75.59659607500014,D,D1
113,346,642.6619999999999,148.951,642.6619999999999,148.951,27.256999999999998,16.163,173.46900000000002,86,2,6.547500000000014,1.079499999999996,8.591408591408591,6.635893044647433,44.30566801440618,153.93159400000002,43.71549682500009,D,D2
114,1915,444.30400000000003,140.217,444.30400000000003,140.217,72.752,33.515,163.507,87,1,10.303499999999985,0.6465000000000032,8.691308691308691,10.323762613504812,68.92835612870917,851.962435,68.7930693449999,D,D1
115,356,648.882,150.225,648.882,150.225,26.154,17.331,4.617,87,2,5.736500000000035,1.0205000000000126,8.691308691308691,5.826564382206759,38.9020476137484,158.38048400000002,38.30071745500023,D,D2
116,318,6.692,73.83,6.692,73.83,24.938000000000002,16.236,87.0,87,3,4.648,15.432000000000002,8.691308691308691,16.116777841739957,107.60640711260993,141.474702,31.03316216,D,D3
117,624,597.76,91.316,597.76,91.316,31.7,25.063000000000002,0.35100000000000003,87,0,6.648500000000013,0.7115000000000009,8.691308691308691,6.686462779377462,44.64330544518612,277.61073600000003,44.38984049500009,D,D0
118,356,654.135,150.99200000000002,654.135,150.99200000000002,24.083000000000002,18.820999999999998,174.88299999999998,88,2,5.827000000000055,0.8469999999999942,8.791208791208792,5.88823725744816,39.313817049686406,158.38048400000002,38.90495609000037,D,D2
119,1848,457.82099999999997,139.673,457.82099999999997,139.673,50.968,46.165,19.219,88,1,10.830999999999989,1.438999999999993,8.791208791208792,10.926174170312303,72.95045929769904,822.1548720000001,72.31501276999994,D,D1
120,530,11.34,89.262,11.34,89.262,27.823,24.254,44.398,88,3,0.17200000000000015,5.583999999999996,8.791208791208792,5.586648369102888,37.300207566538184,235.79117000000002,1.148387240000001,D,D3
121,600,603.118,93.113,603.118,93.113,38.522,19.832,170.97299999999998,88,0,6.014999999999986,1.016999999999996,8.791208791208792,6.100369988779355,40.730157292983456,266.9334,40.16017004999991,D,D0
122,638,7.0360000000000005,84.99799999999999,7.0360000000000005,84.99799999999999,49.043,16.563,97.54799999999999,89,3,4.741,-5.588500000000003,8.89110889110889,7.328602407690025,48.93065983735176,283.839182,31.65409247,D,D3
123,620,609.79,93.35,609.79,93.35,34.989000000000004,22.561999999999998,10.699000000000002,89,0,6.255999999999972,0.34600000000000364,8.89110889110889,6.2655607889477585,41.83308175274383,275.83118,41.769247519999816,D,D0
124,1875,465.966,143.095,465.966,143.095,77.884,30.651999999999997,0.162,89,1,7.488500000000016,1.4720000000000084,8.89110889110889,7.631802948845068,50.955029794465396,834.1668750000001,49.99824329500011,D,D1
125,365,660.5360000000001,151.91899999999998,660.5360000000001,151.91899999999998,26.38,17.617,166.053,89,2,6.3419999999999845,1.302999999999983,8.89110889110889,6.47447086641061,43.22790539963773,162.384485,42.3434411399999,D,D2
126,1086,20.822,78.085,20.822,78.085,50.403999999999996,27.433000000000003,8.612,90,3,7.526999999999999,0.6695000000000064,8.991008991008991,7.556716168416013,50.45370014017814,483.14945400000005,50.25529508999999,D,D3
127,623,615.63,93.805,615.63,93.805,35.571999999999996,22.299,159.732,90,0,6.97950000000003,1.2550000000000026,8.991008991008991,7.091434639760873,47.34716891625223,277.16584700000004,46.5998182650002,D,D0
128,1898,472.798,142.61700000000002,472.798,142.61700000000002,63.427,38.101,150.362,90,1,11.299999999999983,-0.21250000000000568,8.991008991008991,11.301997887541814,75.45971023581382,844.3993220000001,75.44637099999989,D,D1
129,357,666.819,153.59799999999998,666.819,153.59799999999998,27.266,16.671,176.00599999999997,90,2,6.390999999999963,0.9770000000000039,8.991008991008991,6.465246321680214,43.166316158572634,158.825373,42.670597969999754,D,D2
130,1850,488.566,142.67,488.566,142.67,65.301,36.071,19.408,91,1,11.814499999999981,1.6909999999999883,9.090909090909092,11.934902230433206,79.68540367486648,823.04465,78.88151771499987,D,D1
131,1282,22.09,86.337,22.09,86.337,53.581,30.464000000000002,149.065,91,3,2.0749999999999993,1.3305000000000078,9.090909090909092,2.4649249988589954,16.45749079213189,570.347698,13.854090249999995,D,D3
132,630,623.749,95.86,623.749,95.86,37.843,21.197,4.455,91,0,7.150500000000022,1.2434999999999974,9.090909090909092,7.257819403925693,48.458065079608566,280.28007,47.74152883500015,D,D0
133,373,673.318,153.873,673.318,153.873,26.593000000000004,17.859,8.492,91,2,6.634999999999991,1.0655000000000001,9.090909090909092,6.720008575143329,44.867279653402214,165.943597,44.29970544999994,D,D2
